id,date,dep_airport,des_airport,airline_id,total
0,2013-04-01,JFK,HHN,5Y,41
1,2013-12-01,EWR,YUL,C6,18521
2,2013-11-01,EWR,MHH,DL,5
3,2013-05-01,EWR,YWG,AC,15
4,2013-05-01,JFK,BRU,CC,3031
5,2013-04-01,EWR,YOW,AC,4181
6,2013-02-01,EWR,YUL,AC,18521
7,2013-01-01,JFK,TAR,5Y,83
8,2013-04-01,LGA,YWG,AC,15
9,2013-07-01,JFK,PDL,SY,1
10,2013-05-01,EWR,YXE,GL,2
11,2013-03-01,JFK,BSL,5Y,3
12,2013-04-01,JFK,ISB,5Y,2
13,2013-06-01,JFK,BSL,CV,3
14,2013-02-01,JFK,LGG,5Y,201
15,2013-09-01,EWR,YHM,W8,4
16,2013-01-01,EWR,YYZ,DL,34610
17,2013-10-01,EWR,BDA,W8,3146
18,2013-08-01,JFK,SNN,5Y,1749
19,2013-03-01,EWR,PVR,GL,222
20,2013-11-01,JFK,FRA,WO,5406
21,2013-09-01,JFK,HHN,5Y,41
22,2013-01-01,EWR,VRN,WO,1
23,2013-09-01,JFK,YYC,5Y,1074
24,2013-02-01,EWR,QRO,N8,2
25,2013-07-01,JFK,YYZ,5Y,34610
26,2013-03-01,EWR,MHH,DL,5
27,2013-12-01,JFK,VCP,5Y,1
28,2013-02-01,EWR,YOW,AC,4181
29,2013-03-01,JFK,BJM,5Y,1
30,2013-07-01,EWR,BCN,X9,1904
31,2013-03-01,JFK,HAJ,FX,2
32,2013-03-01,EWR,YOW,AC,4181
33,2013-07-01,JFK,MUC,5Y,2057
34,2013-01-01,JFK,VBS,5Y,1
35,2013-07-01,JFK,BAH,5Y,5
36,2013-06-01,EWR,VCE,5Y,529
37,2013-11-01,EWR,YWG,AC,15
38,2013-03-01,LGA,YWG,AC,15
39,2013-07-01,EWR,CPH,X9,1156
40,2013-10-01,EWR,YEG,AC,419
41,2013-05-01,LGA,YWG,AC,15
42,2013-05-01,LGA,NAS,GL,3196
43,2013-09-01,JFK,ISB,5Y,2
44,2013-08-01,JFK,BRU,CC,3031
45,2013-12-01,JFK,JED,CC,449
46,2013-03-01,EWR,AMS,N8,3750
47,2013-03-01,JFK,PBC,AM,2
48,2013-09-01,JFK,YHM,5Y,4
49,2013-08-01,JFK,POS,SY,2322
50,2013-11-01,JFK,YQX,ZB,55
51,2013-11-01,EWR,YOW,GL,4181
52,2013-10-01,EWR,YOW,GL,4181
53,2013-08-01,JFK,HAM,5Y,580
54,2013-04-01,JFK,MSE,EZ,1
55,2013-10-01,EWR,YWG,AC,15
56,2013-02-01,LGA,YWG,AC,15
57,2013-05-01,JFK,TAR,5Y,83
58,2013-06-01,JFK,BRU,CC,3031
59,2013-10-01,JFK,RIX,5Y,140
60,2013-07-01,EWR,YYZ,GL,34610
61,2013-02-01,EWR,NAS,GL,3196
62,2013-11-01,LGA,YOW,AC,4181
63,2013-02-01,JFK,HHN,EZ,41
64,2013-04-01,JFK,HHN,EZ,41
65,2013-09-01,JFK,YYZ,DL,34610
66,2013-10-01,EWR,YOW,AC,4181
67,2013-05-01,JFK,HHN,EZ,41
68,2013-11-01,EWR,YWG,DL,15
69,2013-05-01,JFK,GOA,5Y,3
70,2013-12-01,JFK,NIM,5Y,2
71,2013-05-01,JFK,RUH,5Y,261
72,2013-04-01,EWR,EMA,5Y,9
73,2013-06-01,JFK,TAR,5Y,83
74,2013-11-01,JFK,BOH,ZB,1
75,2013-07-01,JFK,STN,FX,216
76,2013-03-01,EWR,YWG,AC,15
77,2013-12-01,JFK,ICN,5Y,2221
78,2013-02-01,JFK,BRU,CC,3031
79,2013-12-01,EWR,YUL,GL,18521
80,2013-02-01,JFK,YYZ,AC,34610
81,2013-07-01,JFK,MUC,WO,2057
82,2013-01-01,LGA,YOW,GL,4181
83,2013-02-01,JFK,TAR,5Y,83
84,2013-03-01,JFK,TAR,5Y,83
85,2013-08-01,JFK,HHN,EZ,41
86,2013-02-01,JFK,BRU,EZ,3031
87,2013-08-01,EWR,CPH,X9,1156
88,2013-08-01,JFK,LEJ,WO,4
89,2013-07-01,JFK,POS,SY,2322
90,2013-06-01,EWR,BCN,X9,1904
91,2013-10-01,JFK,FRA,5Y,5406
92,2013-09-01,JFK,RIX,5Y,140
93,2013-07-01,JFK,BRU,CC,3031
94,2013-06-01,JFK,YMX,5Y,51
95,2013-06-01,EWR,CPH,X9,1156
96,2013-02-01,EWR,YUL,DL,18521
97,2013-09-01,EWR,BDA,W8,3146
98,2013-06-01,JFK,LEJ,WO,4
99,2013-09-01,EWR,BGI,AC,1299
100,2013-10-01,JFK,YYZ,KE,34610
101,2013-10-01,JFK,BLL,5Y,1
102,2013-05-01,EWR,LDE,WO,2
103,2013-01-01,JFK,PRG,N8,280
104,2013-02-01,JFK,PLS,GL,1179
105,2013-06-01,JFK,RUH,WO,261
106,2013-03-01,JFK,ZIH,AM,7
107,2013-02-01,JFK,YUL,DL,18521
108,2013-04-01,JFK,BRU,CC,3031
109,2013-04-01,JFK,GOA,EZ,3
110,2013-05-01,EWR,NAS,GL,3196
111,2013-06-01,JFK,HHN,EZ,41
112,2013-12-01,JFK,YYZ,DL,34610
113,2013-10-01,JFK,SHJ,5Y,1
114,2013-04-01,EWR,YYZ,DL,34610
115,2013-05-01,EWR,YOW,AC,4181
116,2013-05-01,EWR,BDA,W8,3146
117,2013-11-01,EWR,BDA,W8,3146
118,2013-05-01,EWR,SKB,GL,187
119,2013-10-01,JFK,TAR,5Y,83
120,2013-06-01,JFK,POS,SY,2322
121,2013-02-01,EWR,YYZ,DL,34610
122,2013-02-01,EWR,CUR,GL,27
123,2013-05-01,JFK,KIN,SY,2300
124,2013-03-01,EWR,YHU,GL,3
125,2013-11-01,EWR,YYZ,DL,34610
126,2013-11-01,JFK,YYZ,DL,34610
127,2013-01-01,JFK,LGG,9S,201
128,2013-05-01,JFK,YYZ,DL,34610
129,2013-02-01,JFK,STN,5Y,216
130,2013-06-01,JFK,BZZ,5Y,3
131,2013-09-01,JFK,PIK,5Y,2
132,2013-01-01,JFK,SNN,EZ,1749
133,2013-06-01,JFK,YYZ,5Y,34610
134,2013-04-01,EWR,YUL,AC,18521
135,2013-11-01,JFK,BRU,CC,3031
136,2013-02-01,JFK,PMO,DL,65
137,2013-07-01,JFK,BZZ,5Y,3
138,2013-02-01,EWR,AMS,N8,3750
139,2013-05-01,JFK,MAN,VS,1451
140,2013-03-01,JFK,HHN,EZ,41
141,2013-10-01,JFK,HHN,5Y,41
142,2013-06-01,JFK,LUX,5Y,408
143,2013-02-01,JFK,YHZ,5Y,3458
144,2013-11-01,JFK,HHN,5Y,41
145,2013-09-01,JFK,CCS,WO,528
146,2013-05-01,JFK,YYZ,5Y,34610
147,2013-05-01,EWR,MHH,DL,5
148,2013-12-01,JFK,YUL,GL,18521
149,2013-03-01,EWR,BDA,W8,3146
150,2013-04-01,JFK,TAR,5Y,83
151,2013-10-01,JFK,HAJ,5Y,2
152,2013-03-01,JFK,QRO,N8,2
153,2013-04-01,EWR,BDA,W8,3146
154,2013-06-01,JFK,STN,5Y,216
155,2013-04-01,JFK,ZIH,AM,7
156,2013-03-01,JFK,BRU,CC,3031
157,2013-12-01,LGA,YUL,GL,18521
158,2013-12-01,EWR,YYZ,DL,34610
159,2013-02-01,JFK,OST,EZ,7
160,2013-04-01,JFK,YYZ,5Y,34610
161,2013-03-01,JFK,EMA,5Y,9
162,2013-07-01,JFK,TAR,5Y,83
163,2013-09-01,JFK,DWC,5Y,1
164,2013-09-01,EWR,YYZ,DL,34610
165,2013-07-01,JFK,NAS,SY,3196
166,2013-12-01,EWR,YOW,AC,4181
167,2013-06-01,JFK,KIN,SY,2300
168,2013-09-01,JFK,LEJ,WO,4
169,2013-09-01,EWR,YUL,AC,18521
170,2013-09-01,JFK,LOS,5Y,318
171,2013-07-01,EWR,BDA,GL,3146
172,2013-08-01,JFK,CPH,X9,1156
173,2013-11-01,JFK,AMS,8C,3750
174,2013-12-01,JFK,OST,CC,7
175,2013-06-01,JFK,YHZ,5Y,3458
176,2013-05-01,EWR,YUL,AC,18521
177,2013-11-01,EWR,GUA,GL,143
178,2013-12-01,JFK,YYZ,KE,34610
179,2013-03-01,JFK,BUD,5Y,1
180,2013-12-01,EWR,BDA,W8,3146
181,2013-03-01,JFK,LGG,N8,201
182,2013-10-01,JFK,YWG,5Y,15
183,2013-02-01,JFK,ZIH,AM,7
184,2013-04-01,JFK,CCS,5Y,528
185,2013-08-01,JFK,SMA,SY,1
186,2013-06-01,JFK,FNA,EZ,1
187,2013-09-01,EWR,PTY,AC,2364
188,2013-08-01,EWR,BDA,W8,3146
189,2013-11-01,JFK,YYZ,5Y,34610
190,2013-01-01,JFK,ASI,5Y,1
191,2013-02-01,EWR,BAH,N8,5
192,2013-10-01,EWR,YHU,GL,3
193,2013-06-01,EWR,MEX,5Y,5929
194,2013-08-01,JFK,CMN,5Y,712
195,2013-02-01,JFK,POS,X9,2322
196,2013-12-01,JFK,SKB,GL,187
197,2013-02-01,EWR,YQY,GL,1
198,2013-01-01,JFK,GEO,5Y,538
199,2013-06-01,JFK,MVD,5Y,2
200,2013-01-01,EWR,BDA,W8,3146
201,2013-06-01,JFK,YMX,EZ,51
202,2013-04-01,EWR,YWG,AC,15
203,2013-12-01,JFK,HHN,5Y,41
204,2013-08-01,JFK,BZZ,5Y,3
205,2013-11-01,JFK,TAR,5Y,83
206,2013-08-01,JFK,YYZ,DL,34610
207,2013-07-01,JFK,LEJ,WO,4
208,2013-02-01,JFK,TRN,5Y,1
209,2013-05-01,JFK,BSL,5Y,3
210,2013-09-01,JFK,TAR,5Y,83
211,2013-02-01,EWR,BDA,W8,3146
212,2013-04-01,LGA,YYZ,DL,34610
213,2013-09-01,JFK,POS,SY,2322
214,2013-03-01,EWR,YUL,AC,18521
215,2013-08-01,JFK,TAR,5Y,83
216,2013-07-01,EWR,BDA,W8,3146
217,2013-06-01,EWR,BDA,W8,3146
218,2013-12-01,JFK,TAR,5Y,83
219,2013-12-01,EWR,YUL,AC,18521
220,2013-09-01,EWR,FOR,5Y,1
221,2013-01-01,JFK,BRU,CC,3031
222,2013-01-01,JFK,POS,X9,2322
223,2013-12-01,EWR,SCL,LA,742
224,2013-11-01,EWR,YYT,UA,700
225,2013-12-01,JFK,KIN,DL,2300
226,2013-11-01,JFK,CGN,LH,307
227,2013-03-01,JFK,SNN,DL,1749
228,2013-09-01,JFK,SNN,AA,1749
229,2013-06-01,EWR,BJX,UA,2
230,2013-06-01,EWR,YJT,UA,3
231,2013-05-01,LGA,YUL,QK,18521
232,2013-01-01,JFK,NGO,DL,1
233,2013-08-01,EWR,YYZ,FX,34610
234,2013-03-01,JFK,OST,SV,7
235,2013-12-01,EWR,YQM,UA,715
236,2013-06-01,JFK,REC,IB,1
237,2013-05-01,EWR,FRA,FX,5406
238,2013-12-01,EWR,DUB,LH,3258
239,2013-02-01,EWR,YYR,UA,53
240,2013-12-01,JFK,YHZ,AA,3458
241,2013-07-01,EWR,YQX,UA,55
242,2013-07-01,JFK,CCS,DL,528
243,2013-06-01,EWR,AMD,UA,1
244,2013-10-01,JFK,YQM,AA,715
245,2013-08-01,JFK,BRU,SV,3031
246,2013-05-01,JFK,MEX,LH,5929
247,2013-07-01,EWR,YYR,UA,53
248,2013-07-01,JFK,MXP,CV,2920
249,2013-06-01,EWR,GIG,UA,1385
250,2013-06-01,EWR,EMA,5X,9
251,2013-11-01,EWR,YJT,UA,3
252,2013-04-01,JFK,DXB,DL,1918
253,2013-06-01,JFK,MVD,QF,2
254,2013-02-01,EWR,YJT,UA,3
255,2013-04-01,JFK,SJO,AA,1798
256,2013-05-01,JFK,CTS,DL,1
257,2013-03-01,JFK,MEX,LH,5929
258,2013-05-01,JFK,LOS,DL,318
259,2013-09-01,JFK,AUA,UA,3087
260,2013-01-01,EWR,YQX,UA,55
261,2013-12-01,JFK,PUJ,UX,3067
262,2013-06-01,JFK,BRU,SV,3031
263,2013-05-01,JFK,CWL,BA,1
264,2013-12-01,JFK,YYT,DL,700
265,2013-09-01,JFK,AGP,DL,110
266,2013-01-01,EWR,KEF,LH,1446
267,2013-03-01,JFK,YYT,DL,700
268,2013-08-01,EWR,GOT,SK,1
269,2013-03-01,JFK,BDA,DL,3146
270,2013-10-01,EWR,CUR,UA,27
271,2013-04-01,JFK,KRK,LY,1
272,2013-08-01,JFK,ACA,AM,3
273,2013-09-01,EWR,EMA,5X,9
274,2013-01-01,JFK,LOS,DL,318
275,2013-11-01,JFK,LHR,SV,20374
276,2013-10-01,EWR,MGA,UA,2
277,2013-01-01,EWR,SDQ,B6,6752
278,2013-05-01,JFK,SXM,AA,1681
279,2013-11-01,EWR,YOW,S5,4181
280,2013-07-01,JFK,DXB,DL,1918
281,2013-03-01,EWR,SJO,AA,1798
282,2013-10-01,JFK,PIK,FX,2
283,2013-05-01,LGA,YUL,9E,18521
284,2013-06-01,JFK,LGW,AA,19
285,2013-09-01,JFK,BES,AF,1
286,2013-08-01,EWR,BJX,UA,2
287,2013-03-01,JFK,PEK,CX,1741
288,2013-06-01,EWR,DUB,DL,3258
289,2013-03-01,EWR,YUL,UA,18521
290,2013-06-01,JFK,BRU,AA,3031
291,2013-10-01,JFK,GDL,LH,2
292,2013-09-01,EWR,YOW,S5,4181
293,2013-01-01,EWR,MAO,UA,1
294,2013-06-01,JFK,SNN,KL,1749
295,2013-12-01,JFK,HND,AA,648
296,2013-04-01,JFK,WAW,LY,725
297,2013-10-01,EWR,EMA,5X,9
298,2013-07-01,JFK,YYT,VS,700
299,2013-08-01,JFK,YQX,VS,55
300,2013-10-01,JFK,UIO,XL,1
301,2013-07-01,JFK,BRU,SV,3031
302,2013-11-01,JFK,HND,DL,648
303,2013-02-01,EWR,YQX,UA,55
304,2013-08-01,JFK,LGW,VS,19
305,2013-12-01,EWR,NUE,LH,1
306,2013-12-01,JFK,BRU,AA,3031
307,2013-06-01,EWR,KEF,VS,1446
308,2013-08-01,EWR,DME,UA,56
309,2013-06-01,JFK,POP,UA,1262
310,2013-04-01,JFK,LOS,DL,318
311,2013-07-01,EWR,STN,FX,216
312,2013-08-01,EWR,CZM,UA,22
313,2013-05-01,JFK,KIN,DL,2300
314,2013-05-01,JFK,YOW,MQ,4181
315,2013-09-01,JFK,YYT,5C,700
316,2013-01-01,JFK,FRA,3S,5406
317,2013-04-01,JFK,YQX,AA,55
318,2013-11-01,JFK,YYT,5C,700
319,2013-10-01,JFK,MUC,DL,2057
320,2013-10-01,JFK,SNN,DL,1749
321,2013-09-01,JFK,ARN,DL,1536
322,2013-08-01,JFK,DUS,DL,1465
323,2013-12-01,EWR,YQX,TP,55
324,2013-12-01,JFK,GDL,LH,2
325,2013-12-01,JFK,ACA,AM,3
326,2013-11-01,LGA,YUL,9E,18521
327,2013-07-01,EWR,EMA,5X,9
328,2013-10-01,EWR,YQM,UA,715
329,2013-03-01,EWR,YYR,UA,53
330,2013-12-01,EWR,LCA,UA,2
331,2013-06-01,JFK,PUJ,UA,3067
332,2013-09-01,JFK,YYT,AF,700
333,2013-01-01,EWR,CUN,AA,5646
334,2013-01-01,LGA,YHM,AC,4
335,2013-03-01,JFK,PLS,AA,1179
336,2013-11-01,JFK,NRT,UA,3625
337,2013-02-01,JFK,YYZ,LH,34610
338,2013-06-01,JFK,ACA,AM,3
339,2013-11-01,JFK,DXB,DL,1918
340,2013-08-01,JFK,TPE,CX,522
341,2013-08-01,EWR,MGA,UA,2
342,2013-07-01,EWR,LCA,UA,2
343,2013-09-01,JFK,GEO,OJ,538
344,2013-05-01,JFK,MRS,SE,67
345,2013-08-01,JFK,YYR,DL,53
346,2013-05-01,EWR,LGW,VS,19
347,2013-08-01,JFK,CZM,B6,22
348,2013-04-01,EWR,YYR,UA,53
349,2013-11-01,JFK,IST,DL,2630
350,2013-05-01,EWR,SDQ,B6,6752
351,2013-05-01,JFK,MUC,DL,2057
352,2013-02-01,JFK,CGN,LH,307
353,2013-12-01,EWR,FCO,US,2982
354,2013-12-01,JFK,LIS,DY,1235
355,2013-06-01,JFK,LIL,AF,1
356,2013-10-01,JFK,YYT,5C,700
357,2013-02-01,EWR,DUB,DL,3258
358,2013-05-01,EWR,YOW,PD,4181
359,2013-03-01,JFK,AMS,MP,3750
360,2013-02-01,JFK,LGW,BA,19
361,2013-06-01,LGA,YUL,QK,18521
362,2013-09-01,EWR,PVR,UA,222
363,2013-09-01,JFK,YYG,RP,122
364,2013-10-01,EWR,YQX,UA,55
365,2013-09-01,JFK,KEF,DL,1446
366,2013-05-01,JFK,OSL,DY,1453
367,2013-11-01,EWR,YHZ,UA,3458
368,2013-02-01,EWR,YHZ,UA,3458
369,2013-03-01,JFK,YYZ,LH,34610
370,2013-05-01,EWR,YQX,UA,55
371,2013-01-01,JFK,ANU,DL,897
372,2013-04-01,EWR,YTM,PD,40
373,2013-12-01,EWR,YOW,S5,4181
374,2013-06-01,JFK,FRA,3S,5406
375,2013-10-01,LGA,YYZ,QK,34610
376,2013-01-01,EWR,YOW,UA,4181
377,2013-11-01,EWR,MAN,LS,1451
378,2013-09-01,EWR,YHZ,UA,3458
379,2013-09-01,EWR,MBJ,UA,3078
380,2013-12-01,EWR,NCL,LS,4
381,2013-07-01,LGA,YUL,9E,18521
382,2013-04-01,JFK,SDQ,AA,6752
383,2013-08-01,EWR,YYZ,S5,34610
384,2013-04-01,JFK,STI,AA,6582
385,2013-01-01,LGA,AUA,UA,3087
386,2013-11-01,JFK,YQX,AA,55
387,2013-11-01,EWR,EMA,LS,9
388,2013-09-01,JFK,GND,DL,305
389,2013-07-01,JFK,MEX,LH,5929
390,2013-03-01,EWR,YYT,UA,700
391,2013-09-01,EWR,YYZ,S5,34610
392,2013-12-01,EWR,YYT,S5,700
393,2013-01-01,LGA,AUA,DL,3087
394,2013-01-01,JFK,LGW,BA,19
395,2013-09-01,EWR,SXM,UA,1681
396,2013-02-01,JFK,BRU,KE,3031
397,2013-10-01,JFK,SDQ,5X,6752
398,2013-12-01,EWR,MAN,LS,1451
399,2013-10-01,JFK,YQX,AA,55
400,2013-05-01,JFK,YUL,9E,18521
401,2013-09-01,EWR,YUL,UA,18521
402,2013-07-01,EWR,YOW,S5,4181
403,2013-09-01,EWR,GCM,UA,788
404,2013-11-01,EWR,GLA,LS,683
405,2013-11-01,JFK,BRU,SV,3031
406,2013-10-01,JFK,MED,SV,2
407,2013-11-01,EWR,NCL,LS,4
408,2013-11-01,LGA,YUL,AC,18521
409,2013-05-01,JFK,ARN,DY,1536
410,2013-02-01,EWR,STN,FX,216
411,2013-01-01,JFK,LGW,VS,19
412,2013-04-01,EWR,YHZ,UA,3458
413,2013-10-01,JFK,LGW,BA,19
414,2013-04-01,JFK,SXM,AA,1681
415,2013-09-01,JFK,PSA,DL,101
416,2013-03-01,JFK,LGW,BA,19
417,2013-01-01,EWR,CUR,UA,27
418,2013-09-01,JFK,IST,DL,2630
419,2013-08-01,EWR,YMX,FX,51
420,2013-09-01,JFK,LGW,BA,19
421,2013-07-01,EWR,YMX,FX,51
422,2013-03-01,JFK,NCE,DL,500
423,2013-12-01,JFK,YQX,AA,55
424,2013-12-01,JFK,LGW,BA,19
425,2013-09-01,JFK,CPH,DL,1156
426,2013-12-01,JFK,YYR,AA,53
427,2013-02-01,JFK,PUJ,G3,3067
428,2013-12-01,EWR,YTM,PD,40
429,2013-10-01,EWR,YMX,FX,51
430,2013-02-01,JFK,CCS,G3,528
431,2013-01-01,JFK,BRU,KE,3031
432,2013-06-01,JFK,HKG,CV,2717
433,2013-04-01,JFK,BRU,OZ,3031
434,2013-10-01,JFK,MEX,LH,5929
435,2013-11-01,JFK,MEX,LH,5929
436,2013-09-01,EWR,PLS,UA,1179
437,2013-04-01,EWR,YMX,FX,51
438,2013-12-01,JFK,GUA,DL,143
439,2013-01-01,JFK,BRU,OZ,3031
440,2013-02-01,EWR,CUR,UA,27
441,2013-10-01,JFK,GEO,OJ,538
442,2013-07-01,JFK,BRU,OZ,3031
443,2013-09-01,JFK,YVR,DL,1785
444,2013-05-01,JFK,LUX,C8,408
445,2013-10-01,EWR,YOW,S5,4181
446,2013-08-01,LGA,YUL,9E,18521
447,2013-01-01,JFK,PUJ,G3,3067
448,2013-12-01,JFK,MEX,LH,5929
449,2013-02-01,EWR,CZM,UA,22
450,2013-02-01,LGA,AUA,UA,3087
451,2013-06-01,EWR,YMX,FX,51
452,2013-01-01,JFK,CCS,G3,528
453,2013-12-01,EWR,LBA,LS,4
454,2013-02-01,JFK,BRU,SV,3031
455,2013-08-01,EWR,YOW,S5,4181
456,2013-01-01,JFK,BRU,SV,3031
457,2013-12-01,JFK,LIR,DL,843
458,2013-06-01,EWR,STN,FX,216
459,2013-12-01,JFK,SDQ,UX,6752
460,2013-04-01,JFK,BRU,SV,3031
461,2013-03-01,JFK,BRU,SV,3031
462,2013-02-01,LGA,AUA,DL,3087
463,2013-02-01,JFK,BRU,OZ,3031
464,2013-07-01,EWR,YYZ,S5,34610
465,2013-09-01,EWR,YYR,UA,53
466,2013-05-01,EWR,STN,FX,216
467,2013-08-01,JFK,BRU,OZ,3031
468,2013-12-01,JFK,GEO,OJ,538
469,2013-12-01,LGA,AUA,DL,3087
470,2013-09-01,EWR,SJD,UA,403
471,2013-11-01,EWR,YMX,FX,51
472,2013-05-01,EWR,YMX,FX,51
473,2013-08-01,EWR,GCM,UA,788
474,2013-01-01,EWR,STN,FX,216
475,2013-09-01,EWR,YYZ,QK,34610
476,2013-12-01,JFK,LUX,C8,408
477,2013-05-01,JFK,BRU,OZ,3031
478,2013-08-01,EWR,BON,UA,90
479,2013-12-01,EWR,YMX,FX,51
480,2013-08-01,EWR,BZE,UA,92
481,2013-02-01,EWR,YMX,FX,51
482,2013-10-01,JFK,YQB,G7,3231
483,2013-12-01,JFK,PVR,DL,222
484,2013-08-01,JFK,LUX,C8,408
485,2013-11-01,JFK,YUL,9E,18521
486,2013-06-01,JFK,BRU,OZ,3031
487,2013-01-01,EWR,YYR,UA,53
488,2013-01-01,EWR,YYT,EV,700
489,2013-01-01,EWR,YMX,FX,51
490,2013-01-01,EWR,YHZ,S5,3458
491,2013-02-01,JFK,YYZ,CX,34610
492,2013-11-01,JFK,GEO,OJ,538
493,2013-08-01,EWR,YQX,UA,55
494,2013-11-01,EWR,YYZ,S5,34610
495,2013-01-01,LGA,YHZ,RP,3458
496,2013-12-01,LGA,YUL,9E,18521
497,2013-03-01,JFK,BRU,OZ,3031
498,2013-03-01,EWR,YMX,FX,51
499,2013-05-01,JFK,BRU,SV,3031
500,2013-09-01,LGA,YUL,G7,18521
501,2013-09-01,EWR,YMX,FX,51
502,2013-03-01,JFK,MAD,UX,3671
503,2013-04-01,EWR,YYC,WS,1074
504,2013-02-01,JFK,GND,DL,305
505,2013-07-01,JFK,LUX,C8,408
506,2013-02-01,JFK,YYZ,KE,34610
507,2013-07-01,EWR,UVF,UA,635
508,2013-02-01,JFK,SXM,DL,1681
509,2013-10-01,JFK,MRS,SE,67
510,2013-10-01,EWR,KEF,FI,1446
511,2013-08-01,JFK,LGG,5C,201
512,2013-07-01,JFK,HKG,CV,2717
513,2013-01-01,JFK,SNN,EI,1749
514,2013-06-01,JFK,YUL,9E,18521
515,2013-02-01,JFK,PVR,DL,222
516,2013-08-01,JFK,TLV,5C,4143
517,2013-10-01,EWR,GUA,UA,143
518,2013-09-01,EWR,GUA,UA,143
519,2013-09-01,JFK,TLV,5C,4143
520,2013-09-01,JFK,LGG,5C,201
521,2013-07-01,JFK,TLV,5C,4143
522,2013-07-01,JFK,LGG,5C,201
523,2013-02-01,EWR,POS,UA,2322
524,2013-10-01,JFK,LGG,5C,201
525,2013-02-01,EWR,BZE,UA,92
526,2013-09-01,JFK,LIM,LA,1340
527,2013-12-01,JFK,HKG,CV,2717
528,2013-07-01,JFK,LGG,LY,201
529,2013-11-01,EWR,YYR,UA,53
530,2013-09-01,EWR,YQX,UA,55
531,2013-04-01,JFK,IST,DL,2630
532,2013-08-01,EWR,YYR,UA,53
533,2013-10-01,EWR,LIM,UA,1340
534,2013-08-01,JFK,HKG,CV,2717
535,2013-06-01,JFK,PMO,IG,65
536,2013-11-01,JFK,CDG,SE,7711
537,2013-10-01,EWR,POP,UA,1262
538,2013-09-01,EWR,LIM,UA,1340
539,2013-04-01,EWR,YQX,UA,55
540,2013-10-01,EWR,SAP,UA,357
541,2013-02-01,JFK,TAB,BW,104
542,2013-09-01,EWR,ANU,UA,897
543,2013-02-01,JFK,TLV,5C,4143
544,2013-10-01,EWR,GCM,UA,788
545,2013-09-01,LGA,YYZ,QK,34610
546,2013-01-01,JFK,YYZ,CX,34610
547,2013-05-01,EWR,SAL,UA,1578
548,2013-03-01,JFK,YYZ,KE,34610
549,2013-10-01,EWR,SAL,UA,1578
550,2013-08-01,EWR,YYZ,QK,34610
551,2013-09-01,EWR,POS,UA,2322
552,2013-04-01,EWR,GUA,UA,143
553,2013-07-01,EWR,BZE,UA,92
554,2013-05-01,JFK,LGG,5C,201
555,2013-02-01,JFK,RIX,HY,140
556,2013-10-01,JFK,LUX,C8,408
557,2013-10-01,JFK,SXM,DL,1681
558,2013-01-01,EWR,BON,UA,90
559,2013-12-01,JFK,MEX,CV,5929
560,2013-04-01,JFK,TLV,5C,4143
561,2013-11-01,LGA,YYZ,QK,34610
562,2013-09-01,EWR,SAL,UA,1578
563,2013-12-01,JFK,LGG,LY,201
564,2013-01-01,EWR,SAP,UA,357
565,2013-06-01,EWR,YYZ,QK,34610
566,2013-07-01,JFK,SXM,DL,1681
567,2013-10-01,EWR,ANU,UA,897
568,2013-05-01,EWR,BZE,UA,92
569,2013-10-01,JFK,TLV,5C,4143
570,2013-01-01,JFK,MEX,CV,5929
571,2013-08-01,EWR,PVR,UA,222
572,2013-01-01,JFK,RUH,SV,261
573,2013-01-01,JFK,PVR,DL,222
574,2013-10-01,EWR,MBJ,UA,3078
575,2013-09-01,JFK,MRS,SE,67
576,2013-05-01,JFK,TAB,BW,104
577,2013-01-01,JFK,RIX,HY,140
578,2013-01-01,JFK,SXM,DL,1681
579,2013-02-01,EWR,GUA,UA,143
580,2013-10-01,EWR,SXM,UA,1681
581,2013-01-01,JFK,TAB,BW,104
582,2013-01-01,JFK,PUJ,DL,3067
583,2013-07-01,EWR,GCM,UA,788
584,2013-09-01,JFK,LGG,LY,201
585,2013-02-01,JFK,MEX,CV,5929
586,2013-04-01,EWR,BON,UA,90
587,2013-04-01,EWR,SAP,UA,357
588,2013-01-01,JFK,MAD,UX,3671
589,2013-04-01,EWR,CUR,UA,27
590,2013-10-01,JFK,SKB,AA,187
591,2013-02-01,JFK,RUH,SV,261
592,2013-07-01,LGA,AUA,DL,3087
593,2013-12-01,EWR,UVF,UA,635
594,2013-10-01,JFK,LIR,B6,843
595,2013-01-01,JFK,NCE,DL,500
596,2013-07-01,EWR,BON,UA,90
597,2013-02-01,JFK,DME,UN,56
598,2013-10-01,JFK,RIX,HY,140
599,2013-09-01,JFK,SXM,DL,1681
600,2013-04-01,EWR,POS,UA,2322
601,2013-11-01,JFK,HKG,CV,2717
602,2013-06-01,JFK,NAP,IG,63
603,2013-10-01,JFK,LGG,LY,201
604,2013-04-01,JFK,YYZ,KE,34610
605,2013-04-01,EWR,CZM,UA,22
606,2013-04-01,JFK,TAB,BW,104
607,2013-11-01,JFK,RIX,HY,140
608,2013-11-01,JFK,TAB,BW,104
609,2013-01-01,JFK,GND,DL,305
610,2013-11-01,EWR,BON,UA,90
611,2013-04-01,JFK,SXM,DL,1681
612,2013-10-01,EWR,UVF,UA,635
613,2013-10-01,JFK,TAB,BW,104
614,2013-09-01,JFK,LUX,C8,408
615,2013-11-01,JFK,LGG,LY,201
