index,year,dep_airport,des_airport,alid,airline_id,dom_fgn,scheduled,chartered,total
3853,2019,JFK,UVF,20409,B6,1,72,0,72
3854,2019,JFK,SXM,20409,B6,1,72,0,72
3855,2019,JFK,PLS,20409,B6,1,72,0,72
3856,2019,JFK,MBJ,19790,DL,1,72,0,72
3857,2019,JFK,LIM,19552,LA,0,72,0,72
3858,2020,JFK,NAS,20409,B6,1,72,0,72
3859,2019,JFK,CMN,19536,AT,0,72,0,72
3860,2020,EWR,BOG,19977,UA,1,72,0,72
3861,2020,EWR,YUL,20445,C5,1,72,0,72
3862,2019,EWR,NAS,19977,UA,1,72,0,72
3863,2019,EWR,MBJ,19977,UA,1,72,0,72
3864,2019,JFK,CAN,20133,CZ,0,73,0,73
3865,2019,EWR,PTY,19977,UA,1,73,0,73
3866,2019,EWR,BOG,19977,UA,1,74,0,74
3867,2020,EWR,YUL,21611,KV,0,74,0,74
3868,2020,JFK,AUA,20409,B6,1,74,0,74
3869,2019,LGA,YYZ,20452,YX,1,74,0,74
3870,2020,EWR,ORY,21626,B0,0,74,0,74
3871,2019,EWR,TLV,19558,LY,0,74,0,74
3872,2019,JFK,CMN,19536,AT,0,74,0,74
3873,2020,JFK,PAP,20409,B6,1,74,0,74
3874,2020,JFK,TLV,19790,DL,1,74,0,74
3875,2020,EWR,YYZ,20445,C5,1,74,0,74
3876,2019,EWR,TLV,19558,LY,0,74,0,74
3877,2019,EWR,YOW,20452,YX,1,75,0,75
3878,2020,JFK,POS,20409,B6,1,75,0,75
3879,2019,JFK,GEO,19542,BW,0,75,0,75
3880,2019,EWR,YOW,20206,QK,0,75,0,75
3881,2020,JFK,CDG,21579,DY,0,75,0,75
3882,2019,JFK,CDG,21579,DY,0,75,0,75
3883,2019,JFK,MBJ,19790,DL,1,76,0,76
3884,2019,JFK,PLS,20409,B6,1,76,0,76
3885,2019,JFK,NAS,19790,DL,1,76,0,76
3886,2019,EWR,CUN,19977,UA,1,76,0,76
3887,2019,EWR,YUL,20445,C5,1,76,0,76
3888,2019,EWR,PTY,19977,UA,1,76,0,76
3889,2019,EWR,MBJ,19977,UA,1,76,0,76
3890,2020,JFK,TLV,19558,LY,0,77,0,77
3891,2019,EWR,YHZ,20366,EV,1,77,0,77
3892,2019,EWR,YUL,20366,EV,1,77,0,77
3893,2019,EWR,YUL,20445,C5,1,77,0,77
3894,2019,EWR,PTY,19977,UA,1,77,0,77
3895,2020,EWR,PUJ,19977,UA,1,78,0,78
3896,2020,JFK,GEO,19542,BW,0,78,0,78
3897,2020,JFK,MBJ,19790,DL,1,78,0,78
3898,2019,JFK,AUA,20409,B6,1,78,0,78
3899,2020,JFK,PAP,20409,B6,1,78,0,78
3900,2019,JFK,YYZ,20398,MQ,1,78,0,78
3901,2019,JFK,LIM,19552,LA,0,78,0,78
3902,2019,JFK,CMN,19536,AT,0,78,0,78
3903,2019,EWR,TLV,19558,LY,0,79,0,79
3904,2019,EWR,YUL,20366,EV,1,79,0,79
3905,2020,EWR,YUL,20452,YX,1,79,0,79
3906,2019,EWR,CDG,19977,UA,1,79,0,79
3907,2019,JFK,GEO,19542,BW,0,79,0,79
3908,2019,JFK,LIM,19552,LA,0,80,0,80
3909,2020,JFK,ICN,20277,OZ,0,80,0,80
3910,2019,JFK,MBJ,19790,DL,1,80,0,80
3911,2020,JFK,AMS,19790,DL,1,80,0,80
3912,2020,JFK,LHR,19790,DL,1,80,0,80
3913,2019,JFK,BDA,20409,B6,1,80,0,80
3914,2019,EWR,TLV,19558,LY,0,80,0,80
3915,2019,EWR,PTY,19977,UA,1,80,0,80
3916,2019,JFK,CAN,20133,CZ,0,81,0,81
3917,2020,EWR,STI,20409,B6,1,81,0,81
3918,2019,EWR,ORY,21626,B0,0,81,0,81
3919,2019,JFK,POS,20409,B6,1,81,0,81
3920,2020,JFK,CAN,20133,CZ,0,81,0,81
3921,2019,EWR,TLV,19558,LY,0,82,0,82
3922,2019,EWR,LHR,19540,BA,0,82,0,82
3923,2020,LGA,YOW,20363,9E,1,83,0,83
3924,2019,EWR,STI,20409,B6,1,84,0,84
3925,2019,JFK,MBJ,20409,B6,1,84,0,84
3926,2019,JFK,WAW,19555,LO,0,84,0,84
3927,2019,EWR,SDQ,20409,B6,1,84,0,84
3928,2019,EWR,PTY,19977,UA,1,84,0,84
3929,2019,JFK,GEO,19542,BW,0,84,0,84
3930,2019,JFK,WAW,19555,LO,0,84,0,84
3931,2019,EWR,YUL,20366,EV,1,84,0,84
3932,2019,EWR,YUL,20445,C5,1,84,0,84
3933,2019,JFK,WAW,19555,LO,0,84,0,84
3934,2020,EWR,PTY,19977,UA,1,84,0,84
3935,2020,JFK,CUN,20409,B6,1,84,0,84
3936,2019,JFK,CAN,20133,CZ,0,85,0,85
3937,2019,EWR,YYZ,20452,YX,1,85,0,85
3938,2019,JFK,PAP,20409,B6,1,85,0,85
3939,2019,LGA,YOW,20363,9E,1,85,0,85
3940,2020,EWR,YUL,20445,C5,1,85,0,85
3941,2019,EWR,TLV,19558,LY,0,85,0,85
3942,2019,JFK,WAW,19555,LO,0,86,0,86
3943,2019,JFK,TLV,19790,DL,1,86,0,86
3944,2019,JFK,PEK,19543,CA,0,86,0,86
3945,2019,JFK,GEO,19542,BW,0,86,0,86
3946,2019,JFK,WAW,19555,LO,0,86,0,86
3947,2019,JFK,GEO,19542,BW,0,86,0,86
3948,2019,JFK,PEK,19543,CA,0,86,0,86
3949,2019,JFK,TLV,19558,LY,0,86,0,86
3950,2019,JFK,PEK,19543,CA,0,86,0,86
3951,2019,EWR,MBJ,19977,UA,1,86,0,86
3952,2019,JFK,WAW,19555,LO,0,86,0,86
3953,2019,EWR,STI,19977,UA,1,87,0,87
3954,2019,EWR,BOG,19977,UA,1,87,0,87
3955,2020,EWR,TLV,19558,LY,0,87,0,87
3956,2019,JFK,CAN,20133,CZ,0,87,0,87
3957,2019,JFK,CAN,20133,CZ,0,87,0,87
3958,2019,EWR,TLV,19558,LY,0,88,0,88
3959,2019,JFK,KEF,19546,FI,0,88,0,88
3960,2020,JFK,NAS,19790,DL,1,88,0,88
3961,2020,JFK,NAS,20409,B6,1,88,0,88
3962,2019,JFK,GEO,19542,BW,0,88,0,88
3963,2020,EWR,YHZ,20366,EV,1,88,0,88
3964,2020,JFK,GEO,19542,BW,0,88,0,88
3965,2020,JFK,PEK,19543,CA,0,88,0,88
3966,2019,JFK,AMS,19790,DL,1,88,0,88
3967,2019,JFK,GEO,19542,BW,0,88,0,88
3968,2019,JFK,CAN,20133,CZ,0,88,0,88
3969,2019,EWR,YHZ,20366,EV,1,88,0,88
3970,2019,EWR,ORY,21626,B0,0,88,0,88
3971,2020,JFK,MAD,19547,IB,0,88,0,88
3972,2019,LGA,YYZ,20452,YX,1,88,0,88
3973,2019,JFK,KEF,19546,FI,0,88,0,88
3974,2020,JFK,BGI,20409,B6,1,88,0,88
3975,2019,JFK,GEO,19542,BW,0,89,0,89
3976,2019,JFK,TLV,19790,DL,1,89,0,89
3977,2019,JFK,PUJ,20409,B6,1,89,0,89
3978,2020,EWR,YUL,21611,KV,0,89,0,89
3979,2019,EWR,YUL,20445,C5,1,89,0,89
3980,2019,EWR,ORY,21626,B0,0,89,0,89
3981,2019,JFK,GEO,19542,BW,0,89,0,89
3982,2020,JFK,MBJ,20409,B6,1,89,0,89
3983,2019,JFK,GEO,19542,BW,0,89,0,89
3984,2019,JFK,CDG,19790,DL,1,89,0,89
3985,2020,EWR,LHR,19540,BA,0,89,0,89
3986,2019,JFK,TLV,19558,LY,0,89,0,89
3987,2019,JFK,CMN,19536,AT,0,90,0,90
3988,2019,JFK,PLS,20409,B6,1,90,0,90
3989,2019,EWR,FRA,19977,UA,1,90,0,90
3990,2020,JFK,DXB,20392,EK,0,90,0,90
3991,2019,EWR,MUC,19977,UA,1,90,0,90
3992,2019,LGA,YYZ,20452,YX,1,90,0,90
3993,2020,JFK,NAS,20409,B6,1,90,0,90
3994,2019,LGA,YOW,20363,9E,1,91,0,91
3995,2019,JFK,GEO,19542,BW,0,91,0,91
3996,2020,JFK,POS,20409,B6,1,91,0,91
3997,2020,EWR,MBJ,19977,UA,1,92,0,92
3998,2020,EWR,NAS,19977,UA,1,92,0,92
3999,2019,EWR,PTY,19977,UA,1,92,0,92
4000,2019,EWR,YYZ,20452,YX,1,92,0,92
4001,2019,EWR,MBJ,19977,UA,1,92,0,92
4002,2019,JFK,CAN,20133,CZ,0,93,0,93
4003,2019,JFK,MXP,20392,EK,0,93,0,93
4004,2020,JFK,MBJ,20409,B6,1,94,0,94
4005,2019,LGA,YOW,20363,9E,1,94,0,94
4006,2019,JFK,TLV,19790,DL,1,94,0,94
4007,2020,EWR,YOW,20206,QK,0,94,0,94
4008,2019,EWR,CPH,19571,SK,0,94,0,94
4009,2019,JFK,PLS,20409,B6,1,94,0,94
4010,2019,LGA,YYZ,20452,YX,1,94,0,94
4011,2020,JFK,CUN,19805,AA,1,94,0,94
4012,2019,EWR,ORY,21626,B0,0,94,0,94
4013,2019,LGA,YOW,20363,9E,1,95,0,95
4014,2019,EWR,YHZ,19977,UA,1,95,0,95
4015,2019,EWR,LHR,19540,BA,0,95,0,95
4016,2019,EWR,ORY,21626,B0,0,95,0,95
4017,2019,JFK,POS,20409,B6,1,95,0,95
4018,2019,EWR,YOW,20445,C5,1,95,0,95
4019,2020,LGA,YOW,20363,9E,1,96,0,96
4020,2019,LGA,YOW,20363,9E,1,96,0,96
4021,2020,EWR,ORY,21626,B0,0,96,0,96
4022,2019,EWR,PTY,19977,UA,1,96,0,96
4023,2020,JFK,FCO,19539,AZ,0,96,0,96
4024,2020,EWR,PTY,19977,UA,1,96,0,96
4025,2019,EWR,ORY,21626,B0,0,96,0,96
4026,2019,EWR,YHZ,20452,YX,1,96,0,96
4027,2019,JFK,BDA,20409,B6,1,96,0,96
4028,2019,EWR,PTY,19977,UA,1,96,0,96
4029,2019,EWR,ORY,21626,B0,0,96,0,96
4030,2020,JFK,AUA,20409,B6,1,96,0,96
4031,2020,JFK,AMS,19551,KL,0,97,0,97
4032,2019,EWR,STI,20409,B6,1,97,0,97
4033,2019,EWR,YUL,20366,EV,1,97,0,97
4034,2020,JFK,POS,19542,BW,0,97,0,97
4035,2020,JFK,FRA,19554,LH,0,98,0,98
4036,2019,JFK,YYZ,20398,MQ,1,98,0,98
4037,2019,EWR,BOG,19977,UA,1,98,0,98
4038,2020,JFK,IST,19821,TK,0,98,0,98
4039,2019,JFK,CUN,20409,B6,1,98,0,98
4040,2020,JFK,LGW,21924,DI,0,98,0,98
4041,2020,EWR,SJO,19977,UA,1,98,0,98
4042,2019,EWR,YHZ,20366,EV,1,98,0,98
4043,2020,JFK,CUN,20409,B6,1,98,0,98
4044,2019,JFK,PUJ,20409,B6,1,98,0,98
4045,2019,EWR,YQB,20445,C5,1,99,0,99
4046,2019,EWR,YHZ,19977,UA,1,99,0,99
4047,2019,JFK,TLV,19558,LY,0,99,0,99
4048,2020,JFK,MAD,19547,IB,0,100,0,100
4049,2019,EWR,YUL,20366,EV,1,100,0,100
4050,2019,EWR,MBJ,19977,UA,1,100,0,100
4051,2019,EWR,LHR,19540,BA,0,100,0,100
4052,2019,JFK,ZRH,20233,LX,0,100,0,100
4053,2019,JFK,TLV,19558,LY,0,101,0,101
4054,2020,EWR,AUA,19977,UA,1,101,0,101
4055,2019,JFK,TLV,19790,DL,1,101,0,101
4056,2019,JFK,MBJ,20409,B6,1,101,0,101
4057,2020,JFK,ICN,19550,KE,0,101,0,101
4058,2020,JFK,CUN,20409,B6,1,101,0,101
4059,2020,JFK,TLV,19558,LY,0,102,0,102
4060,2019,LGA,YOW,20363,9E,1,102,0,102
4061,2019,JFK,BGI,20409,B6,1,103,0,103
4062,2020,EWR,SDQ,19977,UA,1,103,0,103
4063,2019,JFK,PVG,19958,MU,0,103,0,103
4064,2019,EWR,LHR,19540,BA,0,103,0,103
4065,2019,EWR,YUL,20366,EV,1,103,0,103
4066,2019,JFK,BGI,20409,B6,1,103,0,103
4067,2019,JFK,BGI,20409,B6,1,103,0,103
4068,2019,EWR,SJO,19977,UA,1,104,0,104
4069,2019,JFK,AUA,20409,B6,1,104,0,104
4070,2019,LGA,YOW,20363,9E,1,104,0,104
4071,2019,EWR,YQB,20445,C5,1,104,0,104
4072,2019,JFK,BGI,20409,B6,1,104,0,104
4073,2019,EWR,LHR,19540,BA,0,104,0,104
4074,2019,JFK,CUN,20409,B6,1,104,0,104
4075,2020,JFK,DUB,19623,EI,0,104,0,104
4076,2020,LGA,YOW,20363,9E,1,104,0,104
4077,2020,EWR,YHZ,20366,EV,1,105,0,105
4078,2019,EWR,SDQ,19977,UA,1,105,0,105
4079,2020,JFK,AUA,20409,B6,1,105,0,105
4080,2019,EWR,CPH,19571,SK,0,105,0,105
4081,2020,JFK,HKG,19779,CX,0,105,0,105
4082,2019,JFK,YYZ,20398,MQ,1,106,0,106
4083,2019,JFK,BGI,20409,B6,1,106,0,106
4084,2019,LGA,YOW,20363,9E,1,106,0,106
4085,2019,JFK,AMS,19551,KL,0,106,0,106
4086,2020,EWR,YOW,20366,EV,1,106,0,106
4087,2019,JFK,CUN,20409,B6,1,106,0,106
4088,2019,JFK,PEK,19543,CA,0,106,0,106
4089,2019,JFK,PEK,19543,CA,0,106,0,106
4090,2019,EWR,LHR,19540,BA,0,106,0,106
4091,2019,EWR,YUL,20445,C5,1,107,0,107
4092,2019,LGA,YOW,20363,9E,1,107,0,107
4093,2019,EWR,CPH,19571,SK,0,107,0,107
4094,2020,EWR,TLV,19977,UA,1,107,0,107
4095,2019,EWR,YOW,20366,EV,1,107,0,107
4096,2020,JFK,AMS,19790,DL,1,108,0,108
4097,2019,LGA,YOW,20363,9E,1,108,0,108
4098,2019,LGA,YOW,20363,9E,1,108,0,108
4099,2019,JFK,NAS,20409,B6,1,108,0,108
4100,2019,EWR,YUL,20445,C5,1,108,0,108
4101,2020,JFK,DOH,21262,QR,0,108,0,108
4102,2019,JFK,YUL,20363,9E,1,108,0,108
4103,2020,EWR,LHR,19540,BA,0,108,0,108
4104,2019,EWR,YOW,20366,EV,1,108,0,108
4105,2019,EWR,YOW,20445,C5,1,108,0,108
4106,2019,EWR,MBJ,19977,UA,1,108,0,108
4107,2019,JFK,MAD,19547,IB,0,108,0,108
4108,2019,EWR,BOG,19977,UA,1,109,0,109
4109,2019,JFK,ZRH,20233,LX,0,109,0,109
4110,2019,JFK,BGI,20409,B6,1,109,0,109
4111,2019,EWR,TLV,19977,UA,1,109,0,109
4112,2019,JFK,YYZ,20398,MQ,1,109,0,109
4113,2019,JFK,CUN,20409,B6,1,109,0,109
4114,2019,EWR,ORY,21626,B0,0,109,0,109
4115,2019,LGA,YOW,20363,9E,1,110,0,110
4116,2019,JFK,TLV,19558,LY,0,110,0,110
4117,2020,JFK,SVO,19573,SU,0,110,0,110
4118,2019,JFK,CUN,20409,B6,1,110,0,110
4119,2019,JFK,LHR,19790,DL,1,110,0,110
4120,2019,JFK,KIN,20409,B6,1,110,0,110
4121,2019,EWR,YQB,20366,EV,1,110,0,110
4122,2019,EWR,AUA,19977,UA,1,110,0,110
4123,2019,JFK,NAS,20409,B6,1,110,0,110
4124,2019,JFK,KEF,19546,FI,0,110,0,110
4125,2019,JFK,YUL,20398,MQ,1,111,0,111
4126,2019,JFK,FRA,19554,LH,0,111,0,111
4127,2019,EWR,YOW,20366,EV,1,111,0,111
4128,2019,EWR,YHZ,20366,EV,1,111,0,111
4129,2019,JFK,YYZ,20398,MQ,1,111,0,111
4130,2019,EWR,YQB,20445,C5,1,111,0,111
4131,2019,EWR,NAS,19977,UA,1,111,0,111
4132,2019,JFK,SVO,19573,SU,0,112,0,112
4133,2019,EWR,STI,20409,B6,1,112,0,112
4134,2020,JFK,LHR,19790,DL,1,112,0,112
4135,2019,JFK,CUN,19790,DL,1,112,0,112
4136,2019,JFK,YYZ,20398,MQ,1,112,0,112
4137,2019,JFK,ZRH,20233,LX,0,112,0,112
4138,2019,JFK,DOH,21262,QR,0,112,0,112
4139,2019,JFK,CMN,19536,AT,0,112,0,112
4140,2019,JFK,DUB,19623,EI,0,112,0,112
4141,2019,JFK,FCO,19539,AZ,0,112,0,112
4142,2019,JFK,AUA,20409,B6,1,112,0,112
4143,2019,JFK,CUN,19805,AA,1,112,0,112
4144,2019,JFK,YYZ,20398,MQ,1,112,0,112
4145,2019,JFK,YUL,20363,9E,1,112,0,112
4146,2019,EWR,CPH,19571,SK,0,112,0,112
4147,2019,JFK,PEK,19543,CA,0,112,0,112
4148,2020,EWR,STI,20409,B6,1,112,0,112
4149,2019,EWR,LHR,19540,BA,0,112,0,112
4150,2019,JFK,NAS,19790,DL,1,112,0,112
4151,2019,JFK,PAP,20409,B6,1,112,0,112
4152,2019,EWR,CPH,19571,SK,0,112,0,112
4153,2019,JFK,PUJ,19790,DL,1,112,0,112
4154,2019,JFK,NAS,20409,B6,1,113,0,113
4155,2019,JFK,CDG,19790,DL,1,113,0,113
4156,2020,JFK,YUL,20363,9E,1,113,0,113
4157,2019,JFK,AMS,19790,DL,1,113,0,113
4158,2020,JFK,DOH,21262,QR,0,114,0,114
4159,2019,EWR,CPH,19571,SK,0,114,0,114
4160,2020,JFK,YUL,20363,9E,1,114,0,114
4161,2020,JFK,FCO,19539,AZ,0,114,0,114
4162,2019,JFK,CDG,19790,DL,1,114,0,114
4163,2019,EWR,CPH,19571,SK,0,114,0,114
4164,2019,JFK,YUL,20398,MQ,1,114,0,114
4165,2019,EWR,YUL,20366,EV,1,114,0,114
4166,2020,JFK,SAL,19574,TA,0,114,0,114
4167,2020,EWR,NAS,19977,UA,1,115,0,115
4168,2019,JFK,YYZ,20398,MQ,1,115,0,115
4169,2019,JFK,PVG,19958,MU,0,115,0,115
4170,2019,JFK,BGI,20409,B6,1,115,0,115
4171,2019,EWR,TLV,19977,UA,1,116,0,116
4172,2019,EWR,YHZ,20452,YX,1,116,0,116
4173,2019,JFK,AUA,20409,B6,1,116,0,116
4174,2019,JFK,KEF,19546,FI,0,116,0,116
4175,2019,JFK,PEK,19543,CA,0,116,0,116
4176,2019,EWR,YHZ,19977,UA,1,116,0,116
4177,2019,JFK,LHR,19790,DL,1,116,0,116
4178,2019,JFK,BDA,20409,B6,1,116,0,116
4179,2020,JFK,AMS,19551,KL,0,116,0,116
4180,2020,JFK,SVO,19573,SU,0,116,0,116
4181,2020,JFK,DXB,20392,EK,0,116,0,116
4182,2020,JFK,DUB,19623,EI,0,116,0,116
4183,2020,JFK,NAS,19790,DL,1,116,0,116
4184,2019,EWR,PUJ,19977,UA,1,116,0,116
4185,2019,EWR,SJO,19977,UA,1,116,0,116
4186,2019,EWR,YOW,20366,EV,1,116,0,116
4187,2020,EWR,STI,20409,B6,1,116,0,116
4188,2020,JFK,CUN,19805,AA,1,116,0,116
4189,2020,EWR,MBJ,19977,UA,1,116,0,116
4190,2020,EWR,TLV,19977,UA,1,116,0,116
4191,2020,JFK,ZRH,20233,LX,0,116,0,116
4192,2020,JFK,IST,19821,TK,0,116,0,116
4193,2019,JFK,CAN,20133,CZ,0,116,0,116
4194,2019,JFK,DUB,19623,EI,0,116,0,116
4195,2019,JFK,BGI,20409,B6,1,116,0,116
4196,2019,JFK,MEX,19790,DL,1,116,0,116
4197,2019,EWR,NAS,19977,UA,1,116,0,116
4198,2019,EWR,TLV,19977,UA,1,117,0,117
4199,2019,JFK,CUN,19805,AA,1,117,0,117
4200,2019,JFK,ZRH,20233,LX,0,117,0,117
4201,2020,JFK,BGI,20409,B6,1,117,0,117
4202,2019,JFK,TLV,19558,LY,0,117,0,117
4203,2019,JFK,KEF,19546,FI,0,117,0,117
4204,2020,LGA,YUL,20398,MQ,1,117,0,117
4205,2020,EWR,YOW,20366,EV,1,117,0,117
4206,2019,JFK,YYZ,20398,MQ,1,117,0,117
4207,2019,EWR,CDG,19977,UA,1,117,0,117
4208,2019,JFK,NAS,20409,B6,1,117,0,117
4209,2019,JFK,AMS,19551,KL,0,118,0,118
4210,2019,EWR,LHR,19540,BA,0,118,0,118
4211,2019,EWR,CUN,19977,UA,1,118,0,118
4212,2019,JFK,DUB,19623,EI,0,118,0,118
4213,2019,JFK,PAP,20409,B6,1,118,0,118
4214,2019,JFK,CUN,20409,B6,1,118,0,118
4215,2019,JFK,PAP,20409,B6,1,118,0,118
4216,2019,JFK,SAL,19574,TA,0,118,0,118
4217,2019,JFK,AMS,19790,DL,1,118,0,118
4218,2019,JFK,TLV,19558,LY,0,118,0,118
4219,2019,JFK,CUN,20409,B6,1,118,0,118
4220,2019,JFK,MAD,19547,IB,0,118,0,118
4221,2019,EWR,LHR,19540,BA,0,118,0,118
4222,2019,JFK,AMS,19551,KL,0,118,0,118
4223,2019,JFK,DOH,21262,QR,0,118,0,118
4224,2019,JFK,ATH,19790,DL,1,118,0,118
4225,2019,JFK,PAP,20409,B6,1,118,0,118
4226,2019,JFK,SAL,19574,TA,0,118,0,118
4227,2019,JFK,PAP,20409,B6,1,118,0,118
4228,2019,JFK,TLV,19558,LY,0,118,0,118
4229,2019,EWR,YOW,20206,QK,0,118,0,118
4230,2019,EWR,TLV,19977,UA,1,118,0,118
4231,2020,JFK,BOG,19537,AV,0,119,0,119
4232,2019,EWR,LHR,19540,BA,0,119,0,119
4233,2019,JFK,MAD,19547,IB,0,119,0,119
4234,2020,EWR,PUJ,19977,UA,1,119,0,119
4235,2019,JFK,MBJ,20409,B6,1,119,0,119
4236,2019,JFK,PUJ,19790,DL,1,119,0,119
4237,2019,JFK,NAS,20409,B6,1,119,0,119
4238,2019,EWR,YHZ,19977,UA,1,119,0,119
4239,2019,JFK,AMS,19790,DL,1,119,0,119
4240,2019,JFK,LHR,19790,DL,1,119,0,119
4241,2019,JFK,CUN,19790,DL,1,119,0,119
4242,2019,JFK,ATH,19790,DL,1,119,0,119
4243,2019,EWR,SJO,19977,UA,1,119,0,119
4244,2019,JFK,ICN,19550,KE,0,120,3,123
4245,2019,EWR,SDQ,19977,UA,1,120,0,120
4246,2019,EWR,TLV,19977,UA,1,120,0,120
4247,2019,JFK,PVG,19958,MU,0,120,0,120
4248,2019,JFK,TLV,19558,LY,0,120,0,120
4249,2019,JFK,YYZ,20398,MQ,1,120,0,120
4250,2020,JFK,PVG,19958,MU,0,120,0,120
4251,2019,LGA,YUL,19531,AC,0,120,0,120
4252,2019,JFK,YUL,20398,MQ,1,120,0,120
4253,2019,JFK,IST,19821,TK,0,120,0,120
4254,2019,JFK,SVO,19573,SU,0,120,0,120
4255,2019,JFK,PVG,19958,MU,0,120,0,120
4256,2019,JFK,MEX,21578,4O,0,120,0,120
4257,2019,JFK,MBJ,20409,B6,1,120,0,120
4258,2019,JFK,ZRH,20233,LX,0,120,0,120
4259,2019,JFK,DUB,19623,EI,0,120,0,120
4260,2019,JFK,PVG,19958,MU,0,120,0,120
4261,2019,JFK,ZRH,20233,LX,0,120,0,120
4262,2019,JFK,PVG,19958,MU,0,120,0,120
4263,2019,JFK,PUJ,19790,DL,1,120,0,120
4264,2019,JFK,PEK,19543,CA,0,120,0,120
4265,2019,JFK,DUB,19623,EI,0,120,0,120
4266,2019,JFK,NAS,19790,DL,1,120,0,120
4267,2019,JFK,MAD,19547,IB,0,120,0,120
4268,2019,JFK,LHR,19790,DL,1,120,0,120
4269,2019,JFK,KIN,20409,B6,1,120,0,120
4270,2019,JFK,MEX,19790,DL,1,120,0,120
4271,2019,JFK,CUN,19790,DL,1,120,0,120
4272,2019,JFK,DUB,19623,EI,0,120,0,120
4273,2019,JFK,DOH,21262,QR,0,120,0,120
4274,2019,JFK,MAD,19547,IB,0,120,0,120
4275,2019,JFK,DUB,19623,EI,0,120,0,120
4276,2019,JFK,DOH,21262,QR,0,120,0,120
4277,2019,EWR,TLV,19977,UA,1,120,0,120
4278,2019,JFK,AMS,19790,DL,1,120,0,120
4279,2019,EWR,SDQ,19977,UA,1,120,0,120
4280,2019,EWR,PUJ,19977,UA,1,120,0,120
4281,2019,EWR,LHR,19540,BA,0,120,0,120
4282,2019,JFK,YYZ,20398,MQ,1,120,0,120
4283,2020,EWR,PUJ,19977,UA,1,120,0,120
4284,2020,EWR,YUL,21611,KV,0,120,0,120
4285,2019,EWR,SDQ,19977,UA,1,120,0,120
4286,2019,JFK,PVG,19958,MU,0,120,0,120
4287,2019,JFK,PEK,19543,CA,0,120,0,120
4288,2019,JFK,NAS,19790,DL,1,120,0,120
4289,2019,JFK,MAD,19547,IB,0,120,0,120
4290,2019,JFK,LHR,19790,DL,1,120,0,120
4291,2019,JFK,DOH,21262,QR,0,120,0,120
4292,2019,JFK,CUN,19790,DL,1,120,0,120
4293,2019,JFK,ZRH,20233,LX,0,121,0,121
4294,2019,JFK,CUN,19790,DL,1,121,0,121
4295,2019,JFK,MAD,19547,IB,0,121,0,121
4296,2019,JFK,LHR,19790,DL,1,121,0,121
4297,2019,JFK,AMS,19551,KL,0,121,0,121
4298,2019,JFK,DXB,20392,EK,0,121,0,121
4299,2019,JFK,PAP,20409,B6,1,121,0,121
4300,2019,JFK,NAS,19790,DL,1,121,0,121
4301,2019,EWR,STI,20409,B6,1,121,0,121
4302,2019,EWR,TLV,19977,UA,1,121,0,121
4303,2019,EWR,MBJ,19977,UA,1,121,0,121
4304,2019,EWR,NAS,19977,UA,1,121,0,121
4305,2019,EWR,ORY,21626,B0,0,121,0,121
4306,2020,JFK,BGI,20409,B6,1,121,0,121
4307,2019,EWR,SDQ,19977,UA,1,122,0,122
4308,2019,JFK,FCO,19539,AZ,0,122,0,122
4309,2019,EWR,MBJ,19977,UA,1,122,0,122
4310,2020,JFK,ZRH,20233,LX,0,122,0,122
4311,2019,JFK,DOH,21262,QR,0,122,0,122
4312,2019,EWR,STI,20409,B6,1,122,0,122
4313,2019,JFK,DUB,19623,EI,0,122,0,122
4314,2019,JFK,PAP,20409,B6,1,122,0,122
4315,2019,JFK,PEK,19543,CA,0,122,0,122
4316,2019,JFK,PAP,20409,B6,1,122,0,122
4317,2019,JFK,PUJ,20409,B6,1,122,0,122
4318,2019,JFK,PUJ,19790,DL,1,122,0,122
4319,2019,JFK,POS,20409,B6,1,122,0,122
4320,2020,JFK,MAD,19547,IB,0,122,0,122
4321,2020,JFK,FRA,19554,LH,0,122,0,122
4322,2020,JFK,MEX,19790,DL,1,122,0,122
4323,2019,JFK,PEK,19543,CA,0,122,0,122
4324,2019,EWR,TLV,19977,UA,1,122,0,122
4325,2020,EWR,LHR,19540,BA,0,122,0,122
4326,2020,JFK,SAL,19574,TA,0,122,0,122
4327,2020,JFK,AMS,19551,KL,0,122,0,122
4328,2019,EWR,YOW,20206,QK,0,122,0,122
4329,2019,JFK,AMS,19551,KL,0,122,0,122
4330,2019,JFK,TLV,19790,DL,1,122,0,122
4331,2019,EWR,SJO,19977,UA,1,123,0,123
4332,2019,JFK,MEX,19534,AM,0,123,0,123
4333,2019,JFK,YUL,20398,MQ,1,123,0,123
4334,2019,EWR,NAS,19977,UA,1,123,0,123
4335,2020,EWR,YQB,20445,C5,1,123,0,123
4336,2019,JFK,LHR,19790,DL,1,123,0,123
4337,2019,EWR,SDQ,19977,UA,1,123,0,123
4338,2019,JFK,CUN,19790,DL,1,123,0,123
4339,2019,EWR,TLV,19977,UA,1,123,0,123
4340,2019,EWR,YHZ,19977,UA,1,123,0,123
4341,2020,EWR,NAS,19977,UA,1,123,0,123
4342,2019,JFK,NAS,19790,DL,1,123,0,123
4343,2019,EWR,YOW,20206,QK,0,123,0,123
4344,2019,EWR,SDQ,19977,UA,1,123,0,123
4345,2019,JFK,POS,20409,B6,1,123,0,123
4346,2019,JFK,ZRH,20233,LX,0,123,0,123
4347,2019,JFK,NAS,19790,DL,1,123,0,123
