index,airline_id,dep_airport,des_airport,stops
925,3U,TYN,TVS,0
926,3U,URC,CGO,0
927,3U,URC,CKG,0
928,3U,URC,CTU,0
929,3U,URC,KHG,0
930,3U,URC,XIY,0
931,3U,UYN,XIY,0
932,3U,WNZ,CSX,0
933,3U,WNZ,CTU,0
934,3U,WNZ,HRB,0
935,3U,WNZ,KWE,0
936,3U,WNZ,SYX,0
937,3U,WUH,CKG,0
938,3U,WUH,CTU,0
939,3U,WUH,HRB,0
940,3U,WUH,JJN,0
941,3U,WUH,NNG,0
942,3U,WUH,NTG,0
943,3U,WUX,CKG,0
944,3U,WUX,CTU,0
945,3U,WXN,CTU,0
946,3U,WXN,KMG,0
947,3U,WXN,PEK,0
948,3U,WXN,SZX,0
949,3U,XIC,CTU,0
950,3U,XIY,BHY,0
951,3U,XIY,CKG,0
952,3U,XIY,CTU,0
953,3U,XIY,FOC,0
954,3U,XIY,GXH,0
955,3U,XIY,HRB,0
956,3U,XIY,KMG,0
957,3U,XIY,LXA,0
958,3U,XIY,LYI,0
959,3U,XIY,TNA,0
960,3U,XIY,URC,0
961,3U,XIY,UYN,0
962,3U,XIY,XMN,0
963,3U,XIY,XNN,0
964,3U,XIY,YBP,0
965,3U,XMN,CSX,0
966,3U,XMN,CTU,0
967,3U,XMN,CZX,0
968,3U,XMN,KMG,0
969,3U,XMN,KOW,0
970,3U,XMN,XIY,0
971,3U,XNN,CKG,0
972,3U,XNN,CTU,0
973,3U,XNN,LXA,0
974,3U,XNN,MIG,0
975,3U,XNN,XIY,0
976,3U,XNN,ZHY,0
977,3U,XUZ,CTU,0
978,3U,XUZ,DLC,0
979,3U,XUZ,HRB,0
980,3U,XUZ,KMG,0
981,3U,XUZ,KWE,0
982,3U,XUZ,SHE,0
983,3U,YBP,SYX,0
984,3U,YBP,XIY,0
985,3U,YIH,CKG,0
986,3U,YIH,CTU,0
987,3U,YIH,HKG,0
988,3U,YTY,CTU,0
989,3U,YVR,SHE,0
990,3U,ZHA,CKG,0
991,3U,ZHA,HKG,0
992,3U,ZHY,PEK,0
993,3U,ZHY,XNN,0
994,3U,ZUH,CZX,0
995,3U,ZUH,HAK,0
996,4B,LAS,LAX,0
997,4B,LAX,LAS,0
998,4D,CAI,TLV,0
999,4D,TLV,CAI,0
1000,4E,MCG,NIB,0
1001,4E,MCG,TCT,0
1002,4E,NIB,MCG,0
1003,4E,TCT,TLJ,0
1004,4E,TLJ,MCG,0
1005,4G,EYK,VKO,0
1006,4G,NCU,VKO,0
1007,4G,NUX,TJM,0
1008,4G,NUX,UFA,0
1009,4G,NUX,VKO,0
1010,4G,NYM,OVS,0
1011,4G,NYM,VKO,0
1012,4G,OVS,NYM,0
1013,4G,OVS,SVX,0
1014,4G,OVS,VKO,0
1015,4G,SVX,OVS,0
1016,4G,TJM,NUX,0
1017,4G,UCT,VKO,0
1018,4G,UFA,NUX,0
1019,4G,VKO,EYK,0
1020,4G,VKO,NCU,0
1021,4G,VKO,NUX,0
1022,4G,VKO,NYM,0
1023,4G,VKO,OVS,0
1024,4G,VKO,UCT,0
1025,4H,BKK,DAC,0
1026,4H,BZL,DAC,0
1027,4H,CCU,CGP,0
1028,4H,CCU,DAC,0
1029,4H,CGP,CCU,0
1030,4H,CGP,DAC,0
1031,4H,CGP,MCT,0
1032,4H,CXB,DAC,0
1033,4H,DAC,BKK,0
1034,4H,DAC,BZL,0
1035,4H,DAC,CCU,0
1036,4H,DAC,CGP,0
1037,4H,DAC,CXB,0
1038,4H,DAC,DXB,0
1039,4H,DAC,JED,0
1040,4H,DAC,JSR,0
1041,4H,DAC,KTM,0
1042,4H,DAC,KUL,0
1043,4H,DAC,MCT,0
1044,4H,DAC,SPD,0
1045,4H,DAC,ZYL,0
1046,4H,DXB,DAC,0
1047,4H,JED,DAC,0
1048,4H,JSR,DAC,0
1049,4H,KTM,DAC,0
1050,4H,KUL,DAC,0
1051,4H,MCT,CGP,0
1052,4H,MCT,DAC,0
1053,4H,RJH,DAC,0
1054,4H,SPD,DAC,0
1055,4H,SPD,RJH,0
1056,4H,ZYL,DAC,0
1057,4K,YGZ,YRB,0
1058,4K,YRB,YGZ,0
1059,4M,DFW,EZE,0
1060,4M,EZE,DFW,0
1061,4M,EZE,JFK,0
1062,4M,EZE,MIA,0
1063,4M,EZE,PUJ,0
1064,4M,JFK,EZE,0
1065,4M,MIA,EZE,0
1066,4M,MIA,PUJ,0
1067,4M,PUJ,EZE,0
1068,4M,PUJ,MIA,0
1069,4N,YEG,YXY,0
1070,4N,YLW,YVR,0
1071,4N,YLW,YXY,0
1072,4N,YOW,YZF,0
1073,4N,YVR,YLW,0
1074,4N,YVR,YXY,0
1075,4N,YXY,YLW,0
1076,4N,YXY,YVR,0
1077,4N,YXY,YYC,0
1078,4N,YXY,YZF,0
1079,4N,YYC,YEG,0
1080,4N,YZF,YOW,0
1081,4N,YZF,YXY,0
1082,4O,ACA,MEX,0
1083,4O,ACA,TLC,0
1084,4O,AGU,MEX,0
1085,4O,BOG,MEX,0
1086,4O,CEN,MEX,0
1087,4O,CJS,MEX,0
1088,4O,CME,MEX,0
1089,4O,CPE,MEX,0
1090,4O,CTM,MEX,0
1091,4O,CUL,MEX,0
1092,4O,CUN,MEX,0
1093,4O,CUN,MTY,0
1094,4O,CUN,TLC,0
1095,4O,CUU,MEX,0
1096,4O,CZM,MEX,0
1097,4O,GDL,MEX,0
1098,4O,GDL,MTY,0
1099,4O,GDL,SAT,0
1100,4O,GDL,SJD,0
1101,4O,GDL,SNA,0
1102,4O,GDL,TIJ,0
1103,4O,GUA,MEX,0
1104,4O,HAV,MEX,0
1105,4O,HMO,MEX,0
1106,4O,HUX,MEX,0
1107,4O,JFK,MEX,0
1108,4O,LAP,MEX,0
1109,4O,LAS,MTY,0
1110,4O,LAS,TLC,0
1111,4O,MEX,ACA,0
1112,4O,MEX,AGU,0
1113,4O,MEX,BOG,0
1114,4O,MEX,CEN,0
1115,4O,MEX,CJS,0
1116,4O,MEX,CME,0
1117,4O,MEX,CPE,0
1118,4O,MEX,CTM,0
1119,4O,MEX,CUL,0
1120,4O,MEX,CUN,0
1121,4O,MEX,CUU,0
1122,4O,MEX,CZM,0
1123,4O,MEX,GDL,0
1124,4O,MEX,GUA,0
1125,4O,MEX,HAV,0
1126,4O,MEX,HMO,0
1127,4O,MEX,HUX,0
1128,4O,MEX,JFK,0
1129,4O,MEX,LAP,0
1130,4O,MEX,MIA,0
1131,4O,MEX,MID,0
1132,4O,MEX,MTT,0
1133,4O,MEX,MTY,0
1134,4O,MEX,MZT,0
1135,4O,MEX,OAX,0
1136,4O,MEX,PQM,0
1137,4O,MEX,PVR,0
1138,4O,MEX,REX,0
1139,4O,MEX,SAT,0
1140,4O,MEX,SJD,0
1141,4O,MEX,SJO,0
1142,4O,MEX,SNA,0
1143,4O,MEX,TAM,0
1144,4O,MEX,TGZ,0
1145,4O,MEX,TIJ,0
1146,4O,MEX,TRC,0
1147,4O,MEX,VER,0
1148,4O,MEX,VSA,0
1149,4O,MEX,ZCL,0
1150,4O,MEX,ZIH,0
1151,4O,MEX,ZLO,0
1152,4O,MIA,MEX,0
1153,4O,MID,MEX,0
1154,4O,MTT,MEX,0
1155,4O,MTY,CUN,0
1156,4O,MTY,GDL,0
1157,4O,MTY,LAS,0
1158,4O,MTY,MEX,0
1159,4O,MTY,SAT,0
1160,4O,MTY,TLC,0
1161,4O,MZT,MEX,0
1162,4O,OAX,MEX,0
1163,4O,PQM,MEX,0
1164,4O,PVR,MEX,0
1165,4O,PVR,TLC,0
1166,4O,REX,MEX,0
1167,4O,SAT,GDL,0
1168,4O,SAT,MEX,0
1169,4O,SAT,MTY,0
1170,4O,SAT,TLC,0
1171,4O,SJD,GDL,0
1172,4O,SJD,MEX,0
1173,4O,SJD,TLC,0
1174,4O,SJO,MEX,0
1175,4O,SNA,GDL,0
1176,4O,SNA,MEX,0
1177,4O,TAM,MEX,0
1178,4O,TGZ,MEX,0
1179,4O,TIJ,GDL,0
1180,4O,TIJ,MEX,0
1181,4O,TLC,ACA,0
1182,4O,TLC,CUN,0
1183,4O,TLC,LAS,0
1184,4O,TLC,MTY,0
1185,4O,TLC,PVR,0
1186,4O,TLC,SAT,0
1187,4O,TLC,SJD,0
1188,4O,TLC,ZIH,0
1189,4O,TRC,MEX,0
1190,4O,VER,MEX,0
1191,4O,VSA,MEX,0
1192,4O,ZCL,MEX,0
1193,4O,ZIH,MEX,0
1194,4O,ZIH,TLC,0
1195,4O,ZLO,MEX,0
1196,4Q,DEL,HEA,0
1197,4Q,DEL,KBL,0
1198,4Q,DXB,KBL,0
1199,4Q,HEA,DEL,0
1200,4Q,HEA,ISB,0
1201,4Q,HEA,KBL,0
1202,4Q,ISB,HEA,0
1203,4Q,ISB,KBL,0
1204,4Q,KBL,DEL,0
1205,4Q,KBL,DXB,0
1206,4Q,KBL,HEA,0
1207,4Q,KBL,ISB,0
1208,4Q,KBL,MZR,0
1209,4Q,MZR,KBL,0
1210,4T,AYT,ZRH,0
1211,4T,BSL,HRG,0
1212,4T,HRG,BSL,0
1213,4T,HRG,ZRH,0
1214,4T,PRN,ZRH,0
1215,4T,RMF,ZRH,0
1216,4T,SKP,ZRH,0
1217,4T,ZRH,AYT,0
1218,4T,ZRH,HRG,0
1219,4T,ZRH,PRN,0
1220,4T,ZRH,RMF,0
1221,4T,ZRH,SKP,0
1222,4U,AGP,STR,0
1223,4U,AGP,TXL,0
1224,4U,ALG,CGN,0
1225,4U,AMS,HAM,0
1226,4U,AOI,DUS,0
1227,4U,AOI,TXL,0
1228,4U,ARN,CGN,0
1229,4U,ARN,DUS,0
1230,4U,ARN,HAM,0
1231,4U,ATH,CGN,0
1232,4U,ATH,STR,0
1233,4U,AYT,CGN,0
1234,4U,BCN,CGN,0
1235,4U,BCN,DUS,0
1236,4U,BCN,HAJ,0
1237,4U,BCN,HAM,0
1238,4U,BCN,STR,0
1239,4U,BDS,STR,0
1240,4U,BEG,STR,0
1241,4U,BGO,HAM,0
1242,4U,BHX,HAM,0
1243,4U,BHX,TXL,0
1244,4U,BIA,CGN,0
1245,4U,BIA,DUS,0
1246,4U,BIA,HAM,0
1247,4U,BIA,STR,0
1248,4U,BIA,TXL,0
1249,4U,BIO,DUS,0
1250,4U,BIO,STR,0
1251,4U,BLQ,CGN,0
1252,4U,BLQ,TXL,0
1253,4U,BRE,STR,0
1254,4U,BRI,CGN,0
1255,4U,BRI,DUS,0
1256,4U,BRI,STR,0
1257,4U,BRU,STR,0
1258,4U,BSL,DUS,0
1259,4U,BUD,CGN,0
1260,4U,BUD,HAM,0
1261,4U,BUD,STR,0
1262,4U,CAG,CGN,0
1263,4U,CAG,DUS,0
1264,4U,CAG,STR,0
1265,4U,CDG,HAM,0
1266,4U,CFU,CGN,0
1267,4U,CFU,DRS,0
1268,4U,CFU,STR,0
1269,4U,CGN,ALG,0
1270,4U,CGN,ARN,0
1271,4U,CGN,ATH,0
1272,4U,CGN,AYT,0
1273,4U,CGN,BCN,0
1274,4U,CGN,BIA,0
1275,4U,CGN,BLQ,0
1276,4U,CGN,BRI,0
1277,4U,CGN,BUD,0
1278,4U,CGN,CAG,0
1279,4U,CGN,CFU,0
1280,4U,CGN,CLY,0
1281,4U,CGN,CTA,0
1282,4U,CGN,DBV,0
1283,4U,CGN,DRS,0
1284,4U,CGN,DUB,0
1285,4U,CGN,EDI,0
1286,4U,CGN,FAO,0
1287,4U,CGN,FCO,0
1288,4U,CGN,FDH,0
1289,4U,CGN,HAM,0
1290,4U,CGN,HDF,0
1291,4U,CGN,HER,0
1292,4U,CGN,IBZ,0
1293,4U,CGN,JMK,0
1294,4U,CGN,JTR,0
1295,4U,CGN,KGS,0
1296,4U,CGN,KLU,0
1297,4U,CGN,KVA,0
1298,4U,CGN,LEJ,0
1299,4U,CGN,LHR,0
1300,4U,CGN,LIS,0
1301,4U,CGN,LPA,0
1302,4U,CGN,MAN,0
1303,4U,CGN,MXP,0
1304,4U,CGN,NAP,0
1305,4U,CGN,NCE,0
1306,4U,CGN,NDR,0
1307,4U,CGN,OLB,0
1308,4U,CGN,PMI,0
1309,4U,CGN,PMO,0
1310,4U,CGN,PRG,0
1311,4U,CGN,PSA,0
1312,4U,CGN,PUY,0
1313,4U,CGN,RAK,0
1314,4U,CGN,RHO,0
1315,4U,CGN,RJK,0
1316,4U,CGN,RLG,0
1317,4U,CGN,SAW,0
1318,4U,CGN,SJJ,0
1319,4U,CGN,SKG,0
1320,4U,CGN,SPU,0
1321,4U,CGN,STN,0
1322,4U,CGN,SUF,0
1323,4U,CGN,SZG,0
1324,4U,CGN,TLV,0
1325,4U,CGN,TUN,0
1326,4U,CGN,TXL,0
1327,4U,CGN,VCE,0
1328,4U,CGN,VIE,0
1329,4U,CGN,VRN,0
1330,4U,CGN,WAW,0
1331,4U,CGN,XRY,0
1332,4U,CGN,ZAD,0
1333,4U,CGN,ZAG,0
1334,4U,CGN,ZRH,0
1335,4U,CLY,CGN,0
1336,4U,CTA,CGN,0
1337,4U,CTA,DUS,0
1338,4U,CTA,HAJ,0
1339,4U,CTA,HAM,0
1340,4U,CTA,STR,0
1341,4U,CTA,TXL,0
1342,4U,CWL,DUS,0
1343,4U,DBV,CGN,0
1344,4U,DBV,DUS,0
1345,4U,DBV,HAJ,0
1346,4U,DBV,HAM,0
1347,4U,DBV,STR,0
1348,4U,DBV,TXL,0
1349,4U,DRS,CFU,0
1350,4U,DRS,CGN,0
1351,4U,DRS,DUS,0
1352,4U,DRS,STR,0
1353,4U,DTM,HDF,0
1354,4U,DTM,MUC,0
1355,4U,DTM,PMI,0
1356,4U,DTM,SAW,0
1357,4U,DTM,SPU,0
1358,4U,DUB,CGN,0
1359,4U,DUB,DUS,0
1360,4U,DUS,AOI,0
1361,4U,DUS,ARN,0
1362,4U,DUS,BCN,0
1363,4U,DUS,BIA,0
1364,4U,DUS,BIO,0
1365,4U,DUS,BRI,0
1366,4U,DUS,BSL,0
1367,4U,DUS,CAG,0
1368,4U,DUS,CTA,0
1369,4U,DUS,CWL,0
1370,4U,DUS,DBV,0
1371,4U,DUS,DRS,0
1372,4U,DUS,DUB,0
1373,4U,DUS,GVA,0
1374,4U,DUS,HDF,0
1375,4U,DUS,HER,0
1376,4U,DUS,IBZ,0
1377,4U,DUS,KTW,0
1378,4U,DUS,LEJ,0
1379,4U,DUS,LYS,0
1380,4U,DUS,MAD,0
1381,4U,DUS,MPL,0
1382,4U,DUS,MXP,0
1383,4U,DUS,NQY,0
1384,4U,DUS,NUE,0
1385,4U,DUS,OLB,0
1386,4U,DUS,PMI,0
1387,4U,DUS,POZ,0
1388,4U,DUS,PRG,0
1389,4U,DUS,PRN,0
1390,4U,DUS,SKG,0
1391,4U,DUS,SPU,0
1392,4U,DUS,SUF,0
1393,4U,DUS,TRN,0
1394,4U,DUS,VCE,0
1395,4U,DUS,WAW,0
1396,4U,DUS,WRO,0
1397,4U,DUS,ZAD,0
1398,4U,EDI,CGN,0
1399,4U,FAO,CGN,0
1400,4U,FAO,HAM,0
1401,4U,FAO,STR,0
1402,4U,FCO,CGN,0
1403,4U,FCO,HAJ,0
1404,4U,FCO,HAM,0
1405,4U,FCO,STR,0
1406,4U,FCO,TXL,0
1407,4U,FDH,CGN,0
1408,4U,FKB,HAM,0
1409,4U,FMM,HAM,0
1410,4U,FMM,TXL,0
1411,4U,FRA,HDF,0
1412,4U,GVA,DUS,0
1413,4U,GVA,HAM,0
1414,4U,HAJ,BCN,0
1415,4U,HAJ,CTA,0
1416,4U,HAJ,DBV,0
1417,4U,HAJ,FCO,0
1418,4U,HAJ,HER,0
1419,4U,HAJ,MXP,0
1420,4U,HAJ,NAP,0
1421,4U,HAJ,PMI,0
1422,4U,HAJ,PRN,0
1423,4U,HAJ,SAW,0
1424,4U,HAJ,SKG,0
1425,4U,HAJ,SPU,0
1426,4U,HAJ,STN,0
1427,4U,HAJ,STR,0
1428,4U,HAJ,SUF,0
1429,4U,HAJ,VCE,0
1430,4U,HAJ,VIE,0
1431,4U,HAM,AMS,0
1432,4U,HAM,ARN,0
1433,4U,HAM,BCN,0
1434,4U,HAM,BGO,0
1435,4U,HAM,BHX,0
1436,4U,HAM,BIA,0
1437,4U,HAM,BUD,0
1438,4U,HAM,CDG,0
1439,4U,HAM,CGN,0
1440,4U,HAM,CTA,0
1441,4U,HAM,DBV,0
1442,4U,HAM,FAO,0
1443,4U,HAM,FCO,0
1444,4U,HAM,FKB,0
1445,4U,HAM,FMM,0
1446,4U,HAM,GVA,0
1447,4U,HAM,HER,0
1448,4U,HAM,KLU,0
1449,4U,HAM,LHR,0
1450,4U,HAM,MAD,0
1451,4U,HAM,MAN,0
1452,4U,HAM,MXP,0
1453,4U,HAM,NAP,0
1454,4U,HAM,NCE,0
1455,4U,HAM,NUE,0
1456,4U,HAM,OLB,0
1457,4U,HAM,OSL,0
1458,4U,HAM,PMI,0
1459,4U,HAM,PRG,0
1460,4U,HAM,PRN,0
1461,4U,HAM,RJK,0
1462,4U,HAM,SAW,0
1463,4U,HAM,SKG,0
1464,4U,HAM,SPU,0
1465,4U,HAM,STR,0
1466,4U,HAM,TLS,0
1467,4U,HAM,VCE,0
1468,4U,HAM,VIE,0
1469,4U,HAM,VRN,0
1470,4U,HAM,ZRH,0
1471,4U,HDF,CGN,0
1472,4U,HDF,DTM,0
1473,4U,HDF,DUS,0
1474,4U,HDF,FRA,0
1475,4U,HDF,STR,0
1476,4U,HEL,TXL,0
1477,4U,HER,CGN,0
1478,4U,HER,DUS,0
1479,4U,HER,HAJ,0
1480,4U,HER,HAM,0
1481,4U,HER,STR,0
1482,4U,HER,TXL,0
1483,4U,IBZ,CGN,0
1484,4U,IBZ,DUS,0
1485,4U,IBZ,STR,0
1486,4U,IBZ,TXL,0
1487,4U,JMK,CGN,0
1488,4U,JTR,CGN,0
1489,4U,KGS,CGN,0
1490,4U,KLU,CGN,0
1491,4U,KLU,HAM,0
1492,4U,KLU,TXL,0
1493,4U,KRK,STR,0
1494,4U,KTW,DUS,0
1495,4U,KVA,CGN,0
1496,4U,KVA,STR,0
1497,4U,LEJ,CGN,0
1498,4U,LEJ,DUS,0
1499,4U,LEJ,STR,0
1500,4U,LHR,CGN,0
1501,4U,LHR,HAM,0
1502,4U,LHR,STR,0
1503,4U,LHR,TXL,0
1504,4U,LIN,TXL,0
1505,4U,LIS,CGN,0
1506,4U,LIS,STR,0
1507,4U,LPA,CGN,0
1508,4U,LYS,DUS,0
1509,4U,MAD,DUS,0
1510,4U,MAD,HAM,0
1511,4U,MAN,CGN,0
1512,4U,MAN,HAM,0
1513,4U,MPL,DUS,0
1514,4U,MUC,DTM,0
1515,4U,MXP,CGN,0
1516,4U,MXP,DUS,0
1517,4U,MXP,HAJ,0
1518,4U,MXP,HAM,0
1519,4U,MXP,STR,0
1520,4U,NAP,CGN,0
1521,4U,NAP,HAJ,0
1522,4U,NAP,HAM,0
1523,4U,NAP,STR,0
1524,4U,NCE,CGN,0
1525,4U,NCE,HAM,0
1526,4U,NCE,TXL,0
1527,4U,NDR,CGN,0
1528,4U,NQY,DUS,0
1529,4U,NUE,DUS,0
1530,4U,NUE,HAM,0
1531,4U,NUE,TXL,0
1532,4U,OLB,CGN,0
1533,4U,OLB,DUS,0
1534,4U,OLB,HAM,0
1535,4U,OLB,STR,0
1536,4U,OSL,HAM,0
1537,4U,PMI,CGN,0
1538,4U,PMI,DTM,0
1539,4U,PMI,DUS,0
1540,4U,PMI,HAJ,0
1541,4U,PMI,HAM,0
1542,4U,PMI,STR,0
1543,4U,PMI,TXL,0
1544,4U,PMO,CGN,0
1545,4U,POZ,DUS,0
1546,4U,PRG,CGN,0
1547,4U,PRG,DUS,0
1548,4U,PRG,HAM,0
1549,4U,PRN,DUS,0
1550,4U,PRN,HAJ,0
1551,4U,PRN,HAM,0
1552,4U,PRN,STR,0
1553,4U,PRN,TXL,0
1554,4U,PSA,CGN,0
1555,4U,PUY,CGN,0
1556,4U,RAK,CGN,0
1557,4U,RHO,CGN,0
1558,4U,RJK,CGN,0
1559,4U,RJK,HAM,0
1560,4U,RJK,STR,0
1561,4U,RLG,CGN,0
1562,4U,RLG,STR,0
1563,4U,SAW,CGN,0
1564,4U,SAW,DTM,0
1565,4U,SAW,HAJ,0
1566,4U,SAW,HAM,0
1567,4U,SAW,STR,0
1568,4U,SAW,TXL,0
1569,4U,SJJ,CGN,0
1570,4U,SJJ,STR,0
1571,4U,SJJ,TXL,0
1572,4U,SKG,CGN,0
1573,4U,SKG,DUS,0
1574,4U,SKG,HAJ,0
1575,4U,SKG,HAM,0
1576,4U,SKG,STR,0
1577,4U,SPU,CGN,0
1578,4U,SPU,DTM,0
1579,4U,SPU,DUS,0
1580,4U,SPU,HAJ,0
1581,4U,SPU,HAM,0
1582,4U,SPU,STR,0
1583,4U,SPU,TXL,0
1584,4U,STN,CGN,0
1585,4U,STN,HAJ,0
1586,4U,STN,STR,0
1587,4U,STR,AGP,0
1588,4U,STR,ATH,0
1589,4U,STR,BCN,0
1590,4U,STR,BDS,0
1591,4U,STR,BEG,0
1592,4U,STR,BIA,0
1593,4U,STR,BIO,0
1594,4U,STR,BRE,0
1595,4U,STR,BRI,0
1596,4U,STR,BRU,0
1597,4U,STR,BUD,0
1598,4U,STR,CAG,0
1599,4U,STR,CFU,0
1600,4U,STR,CTA,0
1601,4U,STR,DBV,0
1602,4U,STR,DRS,0
1603,4U,STR,FAO,0
1604,4U,STR,FCO,0
1605,4U,STR,HAJ,0
1606,4U,STR,HAM,0
1607,4U,STR,HDF,0
1608,4U,STR,HER,0
1609,4U,STR,IBZ,0
1610,4U,STR,KRK,0
1611,4U,STR,KVA,0
1612,4U,STR,LEJ,0
1613,4U,STR,LHR,0
1614,4U,STR,LIS,0
1615,4U,STR,MXP,0
1616,4U,STR,NAP,0
1617,4U,STR,OLB,0
1618,4U,STR,PMI,0
1619,4U,STR,PRN,0
1620,4U,STR,RJK,0
1621,4U,STR,RLG,0
1622,4U,STR,SAW,0
1623,4U,STR,SJJ,0
1624,4U,STR,SKG,0
1625,4U,STR,SPU,0
1626,4U,STR,STN,0
1627,4U,STR,SUF,0
1628,4U,STR,TXL,0
1629,4U,STR,VIE,0
1630,4U,STR,ZAD,0
1631,4U,STR,ZAG,0
1632,4U,SUF,CGN,0
1633,4U,SUF,DUS,0
1634,4U,SUF,HAJ,0
1635,4U,SUF,STR,0
1636,4U,SZG,CGN,0
1637,4U,TLS,HAM,0
1638,4U,TLV,CGN,0
1639,4U,TRN,DUS,0
1640,4U,TUN,CGN,0
1641,4U,TXL,AGP,0
1642,4U,TXL,AOI,0
1643,4U,TXL,BHX,0
1644,4U,TXL,BIA,0
1645,4U,TXL,BLQ,0
1646,4U,TXL,CGN,0
1647,4U,TXL,CTA,0
1648,4U,TXL,DBV,0
1649,4U,TXL,FCO,0
1650,4U,TXL,FMM,0
1651,4U,TXL,HEL,0
1652,4U,TXL,HER,0
1653,4U,TXL,IBZ,0
1654,4U,TXL,KLU,0
1655,4U,TXL,LHR,0
1656,4U,TXL,LIN,0
1657,4U,TXL,NCE,0
1658,4U,TXL,NUE,0
1659,4U,TXL,PMI,0
1660,4U,TXL,PRN,0
1661,4U,TXL,SAW,0
1662,4U,TXL,SJJ,0
1663,4U,TXL,SPU,0
1664,4U,TXL,STR,0
1665,4U,TXL,VIE,0
1666,4U,TXL,VRN,0
1667,4U,TXL,ZAD,0
1668,4U,VCE,CGN,0
1669,4U,VCE,DUS,0
1670,4U,VCE,HAJ,0
1671,4U,VCE,HAM,0
1672,4U,VIE,CGN,0
1673,4U,VIE,HAJ,0
1674,4U,VIE,HAM,0
1675,4U,VIE,STR,0
1676,4U,VIE,TXL,0
1677,4U,VRN,CGN,0
1678,4U,VRN,HAM,0
1679,4U,VRN,TXL,0
1680,4U,WAW,CGN,0
1681,4U,WAW,DUS,0
1682,4U,WRO,DUS,0
1683,4U,XRY,CGN,0
1684,4U,ZAD,CGN,0
1685,4U,ZAD,DUS,0
1686,4U,ZAD,STR,0
1687,4U,ZAD,TXL,0
1688,4U,ZAG,CGN,0
1689,4U,ZAG,STR,0
1690,4U,ZRH,CGN,0
1691,4U,ZRH,HAM,0
1692,4W,AKP,FAI,0
1693,4W,BTT,AKP,0
1694,4W,BTT,CXF,0
1695,4W,CEM,IRC,0
1696,4W,CIK,FAI,0
1697,4W,CIK,FYU,0
1698,4W,CXF,AKP,0
1699,4W,FAI,BTT,0
1700,4W,FAI,CEM,0
1701,4W,FAI,CIK,0
1702,4W,FAI,FYU,0
1703,4W,FAI,MLY,0
1704,4W,FAI,RMP,0
1705,4W,FAI,SVS,0
1706,4W,FAI,TAL,0
1707,4W,FAI,WBQ,0
1708,4W,FYU,CIK,0
1709,4W,FYU,FAI,0
1710,4W,IRC,FAI,0
1711,4W,MLY,MNT,0
1712,4W,MNT,FAI,0
1713,4W,RMP,FAI,0
1714,4W,SVS,FAI,0
1715,4W,SVS,WBQ,0
1716,4W,TAL,FAI,0
1717,4W,WBQ,FAI,0
1718,4W,WBQ,SVS,0
1719,4Y,AKI,TLT,0
1720,4Y,ATT,KUK,0
1721,4Y,BET,ATT,0
1722,4Y,BET,EEK,0
1723,4Y,BET,GNU,0
1724,4Y,BET,KPN,0
1725,4Y,BET,KWN,0
1726,4Y,BET,KWT,0
1727,4Y,BET,MLL,0
1728,4Y,BET,NME,0
1729,4Y,BET,WNA,0
1730,4Y,BET,WTL,0
1731,4Y,CYF,BET,0
1732,4Y,EEK,BET,0
1733,4Y,EEK,KWN,0
1734,4Y,GNU,PTU,0
1735,4Y,KKH,KWK,0
1736,4Y,KKI,AKI,0
1737,4Y,KPN,CYF,0
1738,4Y,KUK,NUP,0
1739,4Y,KWK,BET,0
1740,4Y,KWN,BET,0
1741,4Y,KWN,EEK,0
1742,4Y,KWT,KKI,0
1743,4Y,MLL,PQS,0
1744,4Y,NME,OOK,0
1745,4Y,NUP,BET,0
1746,4Y,OOK,TNK,0
1747,4Y,PKA,BET,0
1748,4Y,PQS,BET,0
1749,4Y,PTU,BET,0
1750,4Y,TLT,BET,0
1751,4Y,TNK,WWT,0
1752,4Y,WNA,PKA,0
1753,4Y,WTL,KKH,0
1754,4Y,WWT,BET,0
1755,5C,BOC,SJO,0
1756,5C,DRK,SJO,0
1757,5C,FON,XQP,0
1758,5C,GLF,PJM,0
1759,5C,LIR,SJO,0
1760,5C,LIR,SYQ,0
1761,5C,LIR,TNO,0
1762,5C,MGA,SJO,0
1763,5C,NOB,TMU,0
1764,5C,PJM,SJO,0
1765,5C,PMZ,SJO,0
1766,5C,SJO,BOC,0
1767,5C,SJO,DRK,0
1768,5C,SJO,FON,0
1769,5C,SJO,GLF,0
1770,5C,SJO,MGA,0
1771,5C,SJO,NOB,0
1772,5C,SJO,PJM,0
1773,5C,SJO,TMU,0
1774,5C,SJO,TNO,0
1775,5C,SJO,TTQ,0
1776,5C,SJO,XQP,0
1777,5C,SYQ,LIR,0
1778,5C,TMU,SJO,0
1779,5C,TNO,LIR,0
1780,5C,TNO,SJO,0
1781,5C,TTQ,SJO,0
1782,5C,XQP,PMZ,0
1783,5C,XQP,SJO,0
1784,5G,ACC,KMS,0
1785,5G,KMS,ACC,0
1786,5H,EDL,LOK,0
1787,5H,EDL,NBO,0
1788,5H,JUB,NBO,0
1789,5H,KIS,EDL,0
1790,5H,KIS,NBO,0
1791,5H,LAU,MYD,0
1792,5H,LOK,EDL,0
1793,5H,MBA,NBO,0
1794,5H,MBA,ZNZ,0
1795,5H,MYD,LAU,0
1796,5H,MYD,NBO,0
1797,5H,NBO,EDL,0
1798,5H,NBO,JUB,0
1799,5H,NBO,KIS,0
