airline_id,dep_airport,des_airport,stops
QF,DXB,ARN,0
QF,DXB,BAH,0
QF,DXB,BHX,0
QF,DXB,BKK,0
QF,DXB,BNE,0
QF,DXB,CPH,0
QF,DXB,DMM,0
QF,DXB,DUB,0
QF,DXB,DUS,0
QF,DXB,FRA,0
QF,DXB,GLA,0
QF,DXB,GVA,0
QF,DXB,HAM,0
QF,DXB,IST,0
QF,DXB,JED,0
QF,DXB,KUL,0
QF,DXB,LGW,0
QF,DXB,LHR,0
QF,DXB,MAN,0
QF,DXB,MCT,0
QF,DXB,MEL,0
QF,DXB,MUC,0
QF,DXB,NBO,0
QF,DXB,NCL,0
QF,DXB,PER,0
QF,DXB,PRG,0
QF,DXB,RUH,0
QF,DXB,SIN,0
QF,DXB,SYD,0
QF,DXB,WAW,0
QF,DXB,ZRH,0
QF,EMD,BNE,0
QF,FRA,DXB,0
QF,GET,PER,0
QF,GLA,DXB,0
QF,GLT,BNE,0
QF,GLT,ROK,0
QF,GLT,SYD,0
QF,GOV,CNS,0
QF,GOV,DRW,0
QF,GVA,DXB,0
QF,HAM,DXB,0
QF,HBA,MEL,0
QF,HBA,SYD,0
QF,HID,CNS,0
QF,HKG,BNE,0
QF,HKG,MEL,0
QF,HKG,SYD,0
QF,HKT,BKK,0
QF,HND,SIN,0
QF,HNL,CXI,0
QF,HNL,MEL,0
QF,HNL,NAN,0
QF,HNL,SYD,0
QF,HTI,CNS,0
QF,HVB,BNE,0
QF,ICN,SYD,0
QF,ISA,BNE,0
QF,ISA,CNJ,0
QF,ISA,DRW,0
QF,ISA,OOL,0
QF,ISA,TSV,0
QF,IST,DXB,0
QF,JED,DXB,0
QF,JFK,LAX,0
QF,JNB,PER,0
QF,JNB,SYD,0
QF,KBV,BKK,0
QF,KGI,ADL,0
QF,KGI,PER,0
QF,KIX,CNS,0
QF,KIX,OOL,0
QF,KNX,BME,0
QF,KNX,DRW,0
QF,KNX,PER,0
QF,KTA,BNE,0
QF,KTA,MEL,0
QF,KTA,PER,0
QF,KTA,PHE,0
QF,KTA,SYD,0
QF,KUL,DXB,0
QF,KUL,MEL,0
QF,LAX,BNE,0
QF,LAX,JFK,0
QF,LAX,MEL,0
QF,LAX,NAN,0
QF,LAX,PPT,0
QF,LAX,SYD,0
QF,LDH,BNE,0
QF,LDH,PQQ,0
QF,LDH,SYD,0
QF,LEA,PER,0
QF,LGW,DXB,0
QF,LHR,DXB,0
QF,LRE,BNE,0
QF,LST,MEL,0
QF,MAN,DXB,0
QF,MCT,DXB,0
QF,MEL,ADL,0
QF,MEL,AKL,0
QF,MEL,ASP,0
QF,MEL,BME,0
QF,MEL,BNE,0
QF,MEL,CBR,0
QF,MEL,CNS,0
QF,MEL,DPO,0
QF,MEL,DPS,0
QF,MEL,DRW,0
QF,MEL,DXB,0
QF,MEL,HBA,0
QF,MEL,HKG,0
QF,MEL,HNL,0
QF,MEL,KTA,0
QF,MEL,KUL,0
QF,MEL,LAX,0
QF,MEL,LST,0
QF,MEL,MQL,0
QF,MEL,NAN,0
QF,MEL,PER,0
QF,MEL,PHE,0
QF,MEL,PVG,0
QF,MEL,SGN,0
QF,MEL,SIN,0
QF,MEL,SYD,0
QF,MEL,WLG,0
QF,MKY,BNE,0
QF,MKY,ROK,0
QF,MKY,TSV,0
QF,MNL,SYD,0
QF,MOV,BNE,0
QF,MOV,TSV,0
QF,MQL,MEL,0
QF,MRZ,SYD,0
QF,MSY,DFW,0
QF,MSY,ORD,0
QF,MUC,DXB,0
QF,NAN,AKL,0
QF,NAN,BNE,0
QF,NAN,CHC,0
QF,NAN,CXI,0
QF,NAN,HNL,0
QF,NAN,LAX,0
QF,NAN,MEL,0
QF,NAN,SYD,0
QF,NBO,DXB,0
QF,NCL,DXB,0
QF,NKG,PEK,0
QF,NKG,SYD,0
QF,NOU,BNE,0
QF,NOU,SYD,0
QF,NRT,CNS,0
QF,NRT,OOL,0
QF,NRT,SYD,0
QF,NTL,BNE,0
QF,OLP,ADL,0
QF,OOL,ISA,0
QF,OOL,KIX,0
QF,OOL,NRT,0
QF,OOL,SYD,0
QF,ORD,ATL,0
QF,ORD,MSY,0
QF,PBO,PER,0
QF,PEK,NKG,0
QF,PER,ADL,0
QF,PER,ASP,0
QF,PER,BME,0
QF,PER,BNE,0
QF,PER,CBR,0
QF,PER,DPS,0
QF,PER,DRW,0
QF,PER,DXB,0
QF,PER,GET,0
QF,PER,JNB,0
QF,PER,KGI,0
QF,PER,KNX,0
QF,PER,KTA,0
QF,PER,LEA,0
QF,PER,MEL,0
QF,PER,PBO,0
QF,PER,PHE,0
QF,PER,SIN,0
QF,PER,SYD,0
QF,PER,ZNE,0
QF,PHE,BME,0
QF,PHE,BNE,0
QF,PHE,MEL,0
QF,PHE,PER,0
QF,PLO,ADL,0
QF,POM,BNE,0
QF,POM,CNS,0
QF,POM,SYD,0
QF,PPT,AKL,0
QF,PPT,LAX,0
QF,PQQ,BNE,0
QF,PQQ,LDH,0
QF,PQQ,SYD,0
QF,PRG,DXB,0
QF,PVG,MEL,0
QF,PVG,SYD,0
QF,RMA,BNE,0
QF,RMA,CTL,0
QF,ROK,BNE,0
QF,ROK,GLT,0
QF,ROK,MKY,0
QF,RUH,DXB,0
QF,SCL,AKL,0
QF,SCL,SYD,0
QF,SGN,MEL,0
QF,SGN,SYD,0
QF,SIN,BNE,0
QF,SIN,CGK,0
QF,SIN,DPS,0
QF,SIN,DXB,0
QF,SIN,HND,0
QF,SIN,MEL,0
QF,SIN,PER,0
QF,SIN,SYD,0
QF,SIN,USM,0
QF,SON,BNE,0
QF,SUB,SIN,0
QF,SYD,ABX,0
QF,SYD,ADL,0
QF,SYD,AKL,0
QF,SYD,ARM,0
QF,SYD,ASP,0
QF,SYD,BKK,0
QF,SYD,BME,0
QF,SYD,BNE,0
QF,SYD,CBR,0
QF,SYD,CFS,0
QF,SYD,CGK,0
QF,SYD,CHC,0
QF,SYD,CNS,0
QF,SYD,DBO,0
QF,SYD,DFW,0
QF,SYD,DRW,0
QF,SYD,DXB,0
QF,SYD,GLT,0
QF,SYD,HBA,0
QF,SYD,HKG,0
QF,SYD,HNL,0
QF,SYD,ICN,0
QF,SYD,JNB,0
QF,SYD,KTA,0
QF,SYD,LAX,0
QF,SYD,LDH,0
QF,SYD,MEL,0
QF,SYD,MNL,0
QF,SYD,MRZ,0
QF,SYD,NAN,0
QF,SYD,NKG,0
QF,SYD,NOU,0
QF,SYD,NRT,0
QF,SYD,OOL,0
QF,SYD,PER,0
QF,SYD,POM,0
QF,SYD,PQQ,0
QF,SYD,PVG,0
QF,SYD,SCL,0
QF,SYD,SGN,0
QF,SYD,SIN,0
QF,SYD,TMW,0
QF,SYD,VLI,0
QF,SYD,WGA,0
QF,SYD,WLG,0
QF,SYD,ZQN,0
QF,TMW,SYD,0
QF,TSV,BNE,0
QF,TSV,CNJ,0
QF,TSV,CNS,0
QF,TSV,DRW,0
QF,TSV,ISA,0
QF,TSV,MKY,0
QF,TSV,MOV,0
QF,USM,SIN,0
QF,VLI,BNE,0
QF,VLI,SYD,0
QF,WAW,DXB,0
QF,WEI,CNS,0
QF,WGA,SYD,0
QF,WLG,MEL,0
QF,WLG,SYD,0
QF,ZBL,BNE,0
QF,ZNE,PER,0
QF,ZQN,SYD,0
QF,ZRH,DXB,0
QG,BDJ,CGK,0
QG,BDJ,SUB,0
QG,BDO,DPS,0
QG,BKS,CGK,0
QG,BPN,CGK,0
QG,BPN,DPS,0
QG,BPN,JOG,0
QG,BPN,SUB,0
QG,BPN,UPG,0
QG,BTH,CGK,0
QG,BTH,PDG,0
QG,BTH,PKU,0
QG,BTH,PLM,0
QG,BTH,SUB,0
QG,CGK,BDJ,0
QG,CGK,BKS,0
QG,CGK,BPN,0
QG,CGK,BTH,0
QG,CGK,DJB,0
QG,CGK,DPS,0
QG,CGK,PDG,0
QG,CGK,PGK,0
QG,CGK,PKU,0
QG,CGK,PLM,0
QG,CGK,SUB,0
QG,CGK,TJQ,0
QG,CGK,UPG,0
QG,DJB,CGK,0
QG,DPS,BDO,0
QG,DPS,BPN,0
QG,DPS,CGK,0
QG,DPS,SUB,0
QG,JHB,SUB,0
QG,JOG,BPN,0
QG,KOE,SUB,0
QG,KUL,SUB,0
QG,LOP,SUB,0
QG,MDC,SUB,0
QG,PDG,BTH,0
QG,PDG,CGK,0
QG,PGK,CGK,0
QG,PKU,BTH,0
QG,PKU,CGK,0
QG,PLM,BTH,0
QG,PLM,CGK,0
QG,SUB,BDJ,0
QG,SUB,BPN,0
QG,SUB,BTH,0
QG,SUB,CGK,0
QG,SUB,DPS,0
QG,SUB,JHB,0
QG,SUB,KOE,0
QG,SUB,KUL,0
QG,SUB,LOP,0
QG,SUB,MDC,0
QG,TJQ,CGK,0
QG,UPG,BPN,0
QG,UPG,CGK,0
QH,CEK,FRU,0
QH,CEK,OSS,0
QH,DME,FRU,0
QH,DME,OSS,0
QH,FRU,CEK,0
QH,FRU,DME,0
QH,FRU,IST,0
QH,FRU,KJA,0
QH,FRU,KRR,0
QH,FRU,OSS,0
QH,FRU,OVB,0
QH,FRU,SVX,0
QH,FRU,TAS,0
QH,FRU,URC,0
QH,IST,FRU,0
QH,IST,OSS,0
QH,KJA,FRU,0
QH,KJA,OSS,0
QH,KRR,FRU,0
QH,OSS,CEK,0
QH,OSS,DME,0
QH,OSS,FRU,0
QH,OSS,IST,0
QH,OSS,KJA,0
QH,OSS,OVB,0
QH,OSS,SGC,0
QH,OSS,URC,0
QH,OVB,FRU,0
QH,OVB,OSS,0
QH,SGC,OSS,0
QH,SVX,FRU,0
QH,TAS,FRU,0
QH,URC,FRU,0
QH,URC,OSS,0
QL,AUA,CCS,0
QL,BLA,CCS,0
QL,CCS,AUA,0
QL,CCS,BLA,0
QL,CCS,MAR,0
QL,CCS,PMV,0
QL,CCS,STD,0
QL,CCS,VIG,0
QL,MAR,CCS,0
QL,PMV,CCS,0
QL,PMV,VLN,0
QL,STD,CCS,0
QL,VIG,CCS,0
QL,VLN,PMV,0
QN,AER,EVN,0
QN,ATH,EVN,0
QN,CDG,EVN,0
QN,EVN,AER,0
QN,EVN,ATH,0
QN,EVN,CDG,0
QN,EVN,GOJ,0
QN,EVN,KUF,0
QN,EVN,LED,0
QN,EVN,SVX,0
QN,EVN,VKO,0
QN,GOJ,EVN,0
QN,KUF,EVN,0
QN,LED,EVN,0
QN,SVX,EVN,0
QN,VKO,EVN,0
QR,ADD,DOH,0
QR,ALG,DOH,0
QR,AMD,DOH,0
QR,AMM,DOH,0
QR,ARN,DOH,0
QR,ATH,DOH,0
QR,ATL,IAH,0
QR,ATL,ORD,0
QR,ATQ,DOH,0
QR,AUH,DOH,0
QR,BAH,DOH,0
QR,BCN,DOH,0
QR,BCN,JFK,0
QR,BEG,ESB,0
QR,BEY,DOH,0
QR,BGW,DOH,0
QR,BKK,CNX,0
QR,BKK,DOH,0
QR,BKK,HAN,0
QR,BKK,HKT,0
QR,BKK,KBV,0
QR,BKK,MDL,0
QR,BLR,DOH,0
QR,BOM,DOH,0
QR,BRU,DOH,0
QR,BSR,DOH,0
QR,BUD,DOH,0
QR,BUD,ZAG,0
QR,CAI,DOH,0
QR,CAN,DOH,0
QR,CCJ,DOH,0
QR,CCU,DOH,0
QR,CDG,DOH,0
QR,CDG,JFK,0
QR,CGK,DOH,0
QR,CKG,DOH,0
QR,CMB,DOH,0
QR,CMN,DOH,0
QR,CNX,BKK,0
QR,COK,DOH,0
QR,CPH,DOH,0
QR,CPT,DOH,0
QR,CPT,JNB,0
QR,CRK,DOH,0
QR,CTU,DOH,0
QR,DAC,DOH,0
QR,DAR,DOH,0
QR,DAR,JRO,0
QR,DEL,DOH,0
QR,DME,DOH,0
QR,DMM,DOH,0
QR,DOH,ADD,0
QR,DOH,ALG,0
QR,DOH,AMD,0
QR,DOH,AMM,0
QR,DOH,ARN,0
QR,DOH,ATH,0
QR,DOH,ATQ,0
QR,DOH,AUH,0
QR,DOH,BAH,0
QR,DOH,BCN,0
QR,DOH,BEY,0
QR,DOH,BGW,0
QR,DOH,BKK,0
QR,DOH,BLR,0
QR,DOH,BOM,0
QR,DOH,BRU,0
QR,DOH,BSR,0
QR,DOH,BUD,0
QR,DOH,CAI,0
QR,DOH,CAN,0
QR,DOH,CCJ,0
QR,DOH,CCU,0
QR,DOH,CDG,0
QR,DOH,CGK,0
QR,DOH,CKG,0
QR,DOH,CMB,0
QR,DOH,CMN,0
QR,DOH,COK,0
QR,DOH,CPH,0
QR,DOH,CRK,0
QR,DOH,CTU,0
QR,DOH,DAC,0
QR,DOH,DAR,0
QR,DOH,DEL,0
QR,DOH,DME,0
QR,DOH,DMM,0
QR,DOH,DWC,0
QR,DOH,DXB,0
QR,DOH,EBB,0
QR,DOH,EBL,0
QR,DOH,ELQ,0
QR,DOH,ESB,0
QR,DOH,FCO,0
QR,DOH,FRA,0
QR,DOH,GOI,0
QR,DOH,GRU,0
QR,DOH,GVA,0
QR,DOH,GYD,0
QR,DOH,HBE,0
QR,DOH,HGH,0
QR,DOH,HKG,0
QR,DOH,HYD,0
QR,DOH,IAD,0
QR,DOH,IAH,0
QR,DOH,ICN,0
QR,DOH,IKA,0
QR,DOH,ISB,0
QR,DOH,IST,0
QR,DOH,ISU,0
QR,DOH,JED,0
QR,DOH,JFK,0
QR,DOH,JNB,0
QR,DOH,KHI,0
QR,DOH,KIX,0
QR,DOH,KRT,0
QR,DOH,KTM,0
QR,DOH,KUL,0
QR,DOH,KWI,0
QR,DOH,LCA,0
QR,DOH,LHE,0
QR,DOH,LHR,0
QR,DOH,LOS,0
QR,DOH,LXR,0
QR,DOH,MAA,0
QR,DOH,MAD,0
QR,DOH,MAN,0
QR,DOH,MCT,0
QR,DOH,MED,0
QR,DOH,MEL,0
QR,DOH,MHD,0
QR,DOH,MLE,0
QR,DOH,MNL,0
QR,DOH,MUC,0
QR,DOH,MXP,0
QR,DOH,NBO,0
QR,DOH,NJF,0
QR,DOH,NRT,0
QR,DOH,ORD,0
QR,DOH,OSL,0
QR,DOH,OTP,0
QR,DOH,PEK,0
QR,DOH,PER,0
QR,DOH,PEW,0
QR,DOH,PHL,0
QR,DOH,PVG,0
QR,DOH,RGN,0
QR,DOH,RUH,0
QR,DOH,SAH,0
QR,DOH,SGN,0
QR,DOH,SHJ,0
QR,DOH,SIN,0
QR,DOH,SLL,0
QR,DOH,SYZ,0
QR,DOH,TIF,0
QR,DOH,TRV,0
QR,DOH,TUN,0
QR,DOH,TXL,0
QR,DOH,VCE,0
QR,DOH,VIE,0
QR,DOH,WAW,0
QR,DOH,YUL,0
QR,DOH,ZRH,0
QR,DPS,SIN,0
QR,DWC,DOH,0
QR,DXB,DOH,0
QR,EBB,DOH,0
QR,EBB,KGL,0
QR,EBL,DOH,0
QR,ELQ,DOH,0
QR,ESB,BEG,0
QR,ESB,DOH,0
QR,EZE,GRU,0
QR,FCO,DOH,0
QR,FRA,DOH,0
QR,GOI,DOH,0
QR,GRU,DOH,0
QR,GRU,EZE,0
QR,GVA,DOH,0
QR,GYD,DOH,0
QR,GYD,TBS,0
QR,HAN,BKK,0
QR,HBE,DOH,0
QR,HGH,DOH,0
QR,HKG,DOH,0
QR,HKT,BKK,0
QR,HKT,KUL,0
QR,HYD,DOH,0
QR,IAD,DOH,0
QR,IAH,DOH,0
QR,ICN,DOH,0
QR,IKA,DOH,0
QR,ISB,DOH,0
QR,IST,DOH,0
QR,ISU,DOH,0
QR,JED,DOH,0
QR,JFK,BCN,0
QR,JFK,CDG,0
QR,JFK,DOH,0
QR,JFK,LAS,0
QR,JFK,MSY,0
QR,JFK,MXP,0
QR,JFK,ORD,0
QR,JFK,SAN,0
QR,JNB,CPT,0
QR,JNB,DOH,0
QR,JNB,MPM,0
QR,JRO,DAR,0
QR,KBV,BKK,0
QR,KGL,EBB,0
QR,KHI,DOH,0
QR,KIX,DOH,0
QR,KRT,DOH,0
QR,KTM,DOH,0
QR,KUL,DOH,0
QR,KUL,HKT,0
QR,KWI,DOH,0
QR,LAS,JFK,0
QR,LCA,DOH,0
QR,LHE,DOH,0
QR,LHR,DOH,0
QR,LOS,DOH,0
QR,LXR,DOH,0
QR,MAA,DOH,0
QR,MAD,DOH,0
QR,MAN,DOH,0
QR,MCT,DOH,0
QR,MDL,BKK,0
QR,MED,DOH,0
QR,MEL,DOH,0
QR,MEX,ATL,0
QR,MHD,DOH,0
QR,MLE,DOH,0
QR,MNL,DOH,0
QR,MPM,JNB,0
QR,MSY,JFK,0
QR,MUC,DOH,0
QR,MXP,DOH,0
QR,MXP,JFK,0
QR,NBO,DOH,0
QR,NJF,DOH,0
QR,NRT,DOH,0
QR,ORD,ATL,0
QR,ORD,DOH,0
QR,ORD,JFK,0
QR,ORD,MSY,0
QR,OSL,DOH,0
QR,OTP,DOH,0
QR,OTP,SOF,0
QR,PEK,DOH,0
QR,PER,DOH,0
QR,PEW,DOH,0
QR,PHL,DOH,0
QR,PNH,SGN,0
QR,PVG,DOH,0
QR,RGN,DOH,0
QR,RUH,DOH,0
QR,SAH,DOH,0
QR,SAN,JFK,0
QR,SGN,DOH,0
QR,SGN,PNH,0
QR,SHJ,DOH,0
QR,SIN,DOH,0
QR,SIN,DPS,0
QR,SLL,DOH,0
QR,SOF,OTP,0
QR,SYZ,DOH,0
QR,TBS,GYD,0
QR,TIF,DOH,0
QR,TRV,DOH,0
QR,TUN,DOH,0
QR,TXL,DOH,0
QR,VCE,DOH,0
QR,VIE,DOH,0
QR,WAW,DOH,0
QR,YUL,DOH,0
QR,ZAG,BUD,0
QR,ZRH,DOH,0
QS,AMS,PRG,0
QS,ARN,PRG,0
QS,AYT,PRG,0
QS,BCN,PRG,0
QS,BRU,PRG,0
QS,BTS,PRG,0
QS,BUD,PRG,0
QS,CDG,OSR,0
QS,CDG,PRG,0
QS,CPH,PRG,0
QS,DUS,PRG,0
QS,FCO,PRG,0
QS,FNC,PRG,0
QS,FRA,PRG,0
QS,HAM,PRG,0
QS,KBP,PRG,0
QS,KSC,PRG,0
QS,LPA,PRG,0
QS,MAD,PRG,0
QS,MXP,PRG,0
QS,NCE,PRG,0
QS,OSR,CDG,0
QS,OSR,PRG,0
QS,OTP,PRG,0
QS,PMI,PRG,0
QS,PRG,AMS,0
QS,PRG,ARN,0
QS,PRG,AYT,0
QS,PRG,BCN,0
QS,PRG,BRU,0
QS,PRG,BTS,0
QS,PRG,BUD,0
QS,PRG,CDG,0
QS,PRG,CPH,0
QS,PRG,DUS,0
QS,PRG,FCO,0
QS,PRG,FNC,0
QS,PRG,FRA,0
QS,PRG,HAM,0
QS,PRG,HER,0
QS,PRG,KBP,0
QS,PRG,KSC,0
QS,PRG,LPA,0
QS,PRG,MAD,0
QS,PRG,MXP,0
QS,PRG,NCE,0
QS,PRG,OSR,0
QS,PRG,OTP,0
QS,PRG,PMI,0
QS,PRG,RHO,0
QS,PRG,SPU,0
QS,PRG,SXB,0
QS,PRG,TFS,0
QS,PRG,TLV,0
QS,PRG,TXL,0
QS,PRG,VLC,0
QS,PRG,WAW,0
QS,PRG,ZRH,0
QS,RHO,PRG,0
QS,SPU,PRG,0
QS,SXB,PRG,0
QS,TFS,PRG,0
QS,TLV,PRG,0
QS,TXL,PRG,0
QS,VLC,PRG,0
QS,WAW,PRG,0
QS,ZRH,PRG,0
QU,IEV,VKO,0
QU,LWO,VKO,0
QU,VKO,IEV,0
QU,VKO,LWO,0
QV,BKK,LPQ,0
QV,BKK,VTE,0
QV,BKK,ZVK,0
QV,CAN,VTE,0
QV,CNX,LPQ,0
QV,HAN,LPQ,0
QV,HAN,VTE,0
QV,HOE,VTE,0
QV,ICN,VTE,0
QV,JHG,LPQ,0
QV,KMG,VTE,0
QV,LPQ,BKK,0
QV,LPQ,CNX,0
QV,LPQ,HAN,0
QV,LPQ,JHG,0
QV,LPQ,PKZ,0
QV,LPQ,REP,0
QV,LPQ,VTE,0
QV,LXG,VTE,0
QV,ODY,VTE,0
QV,PKZ,LPQ,0
QV,PKZ,REP,0
QV,PKZ,SGN,0
QV,PKZ,VTE,0
QV,PKZ,ZVK,0
QV,PNH,VTE,0
QV,REP,LPQ,0
QV,REP,PKZ,0
QV,SGN,PKZ,0
QV,SIN,VTE,0
QV,VTE,BKK,0
QV,VTE,CAN,0
QV,VTE,HAN,0
QV,VTE,HOE,0
QV,VTE,ICN,0
QV,VTE,KMG,0
QV,VTE,LPQ,0
QV,VTE,LXG,0
QV,VTE,ODY,0
QV,VTE,PKZ,0
QV,VTE,PNH,0
QV,VTE,SIN,0
QV,VTE,XKH,0
QV,VTE,ZVK,0
QV,XKH,VTE,0
QV,ZVK,BKK,0
QV,ZVK,PKZ,0
QV,ZVK,VTE,0
QZ,BDO,DPS,0
QZ,BDO,JHB,0
QZ,BDO,KUL,0
QZ,BDO,PKU,0
QZ,BDO,SIN,0
QZ,BDO,SUB,0
QZ,BKI,DPS,0
QZ,CGK,DMK,0
QZ,CGK,DPS,0
QZ,CGK,HKT,0
QZ,CGK,JHB,0
QZ,CGK,JOG,0
QZ,CGK,KUL,0
QZ,CGK,PEN,0
QZ,CGK,SIN,0
QZ,CGK,SUB,0
QZ,DMK,CGK,0
QZ,DMK,SUB,0
QZ,DPS,BDO,0
QZ,DPS,BKI,0
QZ,DPS,CGK,0
QZ,DPS,DRW,0
QZ,DPS,JOG,0
QZ,DPS,KUL,0
QZ,DPS,PER,0
QZ,DPS,SIN,0
QZ,DPS,SUB,0
QZ,DPS,UPG,0
QZ,DRW,DPS,0
QZ,HKT,CGK,0
QZ,JHB,BDO,0
QZ,JHB,CGK,0
QZ,JHB,SUB,0
QZ,JOG,CGK,0
QZ,JOG,DPS,0
QZ,JOG,SIN,0
QZ,KUL,BDO,0
QZ,KUL,CGK,0
QZ,KUL,DPS,0
QZ,KUL,SUB,0
QZ,PEN,CGK,0
QZ,PEN,SUB,0
QZ,PER,DPS,0
QZ,PKU,BDO,0
QZ,SIN,BDO,0
QZ,SIN,CGK,0
QZ,SIN,DPS,0
QZ,SIN,JOG,0
QZ,SIN,SRG,0
QZ,SIN,SUB,0
QZ,SRG,SIN,0
QZ,SUB,BDO,0
QZ,SUB,CGK,0
QZ,SUB,DMK,0
QZ,SUB,DPS,0
QZ,SUB,JHB,0
QZ,SUB,KUL,0
QZ,SUB,PEN,0
QZ,SUB,SIN,0
QZ,SUB,UPG,0
QZ,UPG,DPS,0
QZ,UPG,SUB,0
R2,DME,OSW,0
R2,DME,REN,0
R2,LBD,REN,0
R2,LED,REN,0
R2,OSW,DME,0
R2,REN,DME,0
R2,REN,DYU,0
R2,REN,LBD,0
R2,REN,LED,0
R3,AER,KRR,0
R3,BQS,KHV,0
R3,BQS,YKS,0
R3,BTK,VKO,0
R3,CKH,YKS,0
R3,CYX,YKS,0
R3,DYR,KHV,0
R3,DYU,IKT,0
R3,DYU,KRR,0
R3,EGO,KRR,0
R3,FEG,KRR,0
R3,GDX,KHV,0
R3,HRB,YKS,0
R3,IKS,YKS,0
R3,IKT,DYU,0
R3,IKT,NER,0
R3,IKT,TAS,0
R3,IKT,YKS,0
R3,KHV,BQS,0
R3,KHV,DYR,0
R3,KHV,GDX,0
R3,KHV,NER,0
R3,KHV,NGK,0
R3,KHV,OHH,0
R3,KHV,YKS,0
R3,KJA,YKS,0
R3,KRR,AER,0
R3,KRR,DYU,0
R3,KRR,EGO,0
R3,KRR,FEG,0
R3,KRR,IST,0
R3,KRR,LCA,0
R3,KRR,MCX,0
R3,KRR,NUX,0
R3,KRR,PRG,0
R3,KRR,RMI,0
R3,KRR,TAS,0
R3,KRR,TLV,0
R3,KRR,VKO,0
R3,LCA,KRR,0
R3,LED,YKS,0
R3,MCX,KRR,0
R3,MJZ,YKS,0
R3,MQJ,YKS,0
R3,MRV,TLV,0
R3,NER,IKT,0
R3,NER,KHV,0
R3,NER,VKO,0
R3,NER,YKS,0
R3,NGK,KHV,0
R3,NUX,KRR,0
R3,OHH,KHV,0
R3,PEK,YKS,0
R3,PRG,KRR,0
R3,PWE,VKO,0
R3,PYJ,YKS,0
R3,RMI,KRR,0
R3,TAS,IKT,0
R3,TAS,KRR,0
R3,TLV,KRR,0
R3,TLV,MRV,0
R3,ULK,YKS,0
R3,UUD,YKS,0
R3,VKO,BTK,0
R3,VKO,KRR,0
R3,VKO,NER,0
R3,VKO,PWE,0
R3,VKO,YKS,0
R3,VVO,YKS,0
R3,YKS,BQS,0
R3,YKS,CKH,0
R3,YKS,CYX,0
R3,YKS,HRB,0
R3,YKS,IKS,0
R3,YKS,IKT,0
R3,YKS,KHV,0
R3,YKS,KJA,0
R3,YKS,LED,0
R3,YKS,MJZ,0
R3,YKS,MQJ,0
R3,YKS,NER,0
R3,YKS,PEK,0
R3,YKS,PYJ,0
R3,YKS,ULK,0
R3,YKS,UUD,0
R3,YKS,VKO,0
R3,YKS,VVO,0
R7,AUA,CCS,0
R7,BLA,CCS,0
R7,BLA,PZO,0
R7,BLA,VLN,0
R7,BRM,CCS,0
R7,CCS,AUA,0
R7,CCS,BLA,0
R7,CCS,BRM,0
R7,CCS,LSP,0
R7,CCS,MAR,0
R7,CCS,MUN,0
R7,CCS,PMV,0
R7,CCS,PZO,0
R7,CCS,STD,0
R7,LSP,CCS,0
R7,MAR,CCS,0
R7,MAR,VLN,0
R7,MUN,CCS,0
R7,PMV,CCS,0
R7,PMV,PZO,0
R7,PZO,BLA,0
R7,PZO,CCS,0
R7,PZO,PMV,0
R7,STD,CCS,0
R7,VLN,BLA,0
R7,VLN,MAR,0
RA,BKK,KTM,0
RA,DOH,KTM,0
RA,HKG,KTM,0
RA,KTM,BKK,0
RA,KTM,DOH,0
RA,KTM,HKG,0
RA,KTM,KUL,0
RA,KUL,KTM,0
RC,BGO,FAE,0
RC,BLL,FAE,0
RC,CPH,FAE,0
RC,FAE,BGO,0
RC,FAE,BLL,0
RC,FAE,CPH,0
RC,FAE,SVG,0
RC,SVG,BGO,0
RC,SVG,FAE,0
RG,AZI,DXB,0
RG,AZI,FJR,0
RG,AZI,XSB,0
RG,AZI,ZDY,0
RG,DXB,AZI,0
RG,DXB,XSB,0
RG,FJR,AZI,0
RG,XSB,AZI,0
RG,XSB,DXB,0
RG,ZDY,AZI,0
RI,BKK,CGK,0
RI,CGK,BKK,0
RI,CGK,DPS,0
RI,CGK,PKU,0
RI,CGK,SIN,0
RI,DPS,CGK,0
RI,DPS,HKG,0
RI,DPS,SIN,0
RI,HKG,DPS,0
RI,JOG,PKU,0
RI,JOG,PLM,0
RI,PKU,CGK,0
RI,PKU,JOG,0
RI,PLM,JOG,0
RI,SIN,CGK,0
RI,SIN,DPS,0
RJ,ADE,AMM,0
RJ,ALG,AMM,0
RJ,AMM,ADE,0
RJ,AMM,ALG,0
RJ,AMM,AMS,0
RJ,AMM,AQJ,0
RJ,AMM,ATH,0
RJ,AMM,AUH,0
RJ,AMM,BAH,0
RJ,AMM,BCN,0
RJ,AMM,BEN,0
RJ,AMM,BEY,0
RJ,AMM,BGW,0
RJ,AMM,BKK,0
RJ,AMM,BOM,0
RJ,AMM,BSR,0
RJ,AMM,CAI,0
RJ,AMM,CDG,0
RJ,AMM,DEL,0
RJ,AMM,DME,0
RJ,AMM,DMM,0
RJ,AMM,DOH,0
RJ,AMM,DXB,0
RJ,AMM,EBL,0
RJ,AMM,FCO,0
RJ,AMM,FRA,0
RJ,AMM,GVA,0
RJ,AMM,IST,0
RJ,AMM,ISU,0
RJ,AMM,JED,0
RJ,AMM,JFK,0
RJ,AMM,KBP,0
RJ,AMM,KRT,0
RJ,AMM,KWI,0
RJ,AMM,LCA,0
RJ,AMM,LHR,0
RJ,AMM,LOS,0
RJ,AMM,MAD,0
RJ,AMM,MCT,0
